,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
26,Tofu Recipes,Almost Eggless Egg Salad,https://www.allrecipes.com/recipe/13901/almost-eggless-egg-salad/,10 m,4 h 10 m,,Original recipe yields 4 servings,227  cals,15.5 ,8.2,18.2 ,3 ,90 ,"2 tablespoons mayonnaise;1 tablespoon sweet pickle relish;1 teaspoon distilled white vinegar;1 teaspoon prepared mustard;1 teaspoon white sugar;1/2 teaspoon ground turmeric;1/4 teaspoon dried dill weed;1 tablespoon dried parsley;1 pound firm tofu, sliced and well drained;1 tablespoon minced onion;2 tablespoons minced celery;salt to taste;ground black pepper to taste",2
27,Tofu Recipes,Baked Tofu,https://www.allrecipes.com/recipe/241709/baked-tofu/,,,,,,,,,,,,0
28,Tofu Recipes,Lime-Curry Tofu Stir-Fry,https://www.allrecipes.com/recipe/169974/lime-curry-tofu-stir-fry/,,,,,,,,,,,,0
29,Tempeh Recipes,Vegetarian Sloppy Joes,https://www.allrecipes.com/recipe/163867/vegetarian-sloppy-joes/,20 m,20 m,40 m,Original recipe yields 6 servings (6 sandwiches),384  cals,19.6 ,37.3,18.3 ,0 ,425 ,"1/4 cup vegetable oil;1/2 cup minced onion;2 (8 ounce) packages tempeh;1/2 cup minced green bell pepper;2 cloves garlic, minced;1/4 cup tomato sauce;1 tablespoon vegetarian Worcestershire sauce;1 tablespoon honey;1 tablespoon blackstrap molasses;1/4 teaspoon cayenne pepper;1/4 teaspoon celery seed;1/4 teaspoon ground cumin;1/4 teaspoon salt;1/2 teaspoon ground coriander;1/2 teaspoon dried thyme;1/2 teaspoon oregano;1/2 teaspoon paprika;1 pinch ground black pepper;hamburger buns",2
30,Tempeh Recipes,Tempeh Sandwiches,https://www.allrecipes.com/recipe/128969/tempeh-sandwiches/,10 m,20 m,30 m,Original recipe yields 4 servings (4 sandwiches),392  cals,24.8 ,24.4,21.7 ,28 ,551 ,"1 tablespoon sesame oil;1 (8 ounce) package tempeh, sliced into thin strips;2 tablespoons liquid amino acid supplement;1 tablespoon sesame oil;1 small onion, thinly sliced;1 medium green bell pepper, thinly sliced;1 jalapeno pepper, sliced;2 pita breads, cut in half;soy mayonnaise;4 thin slices  Swiss cheese",3
31,Tempeh Recipes,Tempeh 'Meatballs',https://www.allrecipes.com/recipe/234053/tempeh-meatballs/,15 m,25 m,40 m,Original recipe yields 10 servings (20 meatballs),73  cals,3.6 ,4.9,6.2 ,20 ,113 ,"1 (8 ounce) package tempeh, cut into 4 pieces;2 slices whole grain bread;3 tablespoons grated Parmesan cheese;1 egg, lightly beaten;1 tablespoon dried parsley;1 teaspoon dried oregano;1 teaspoon dried basil;1/2 teaspoon garlic powder;1/4 teaspoon salt;1/4 teaspoon freshly ground black pepper;1 pinch red pepper flakes, or to taste",4
32,Tempeh Recipes,Tempeh Reuben,https://www.allrecipes.com/recipe/45606/tempeh-reuben/,5 m,10 m,15 m,Original recipe yields 1 servings (1 serving),450  cals,24.8 ,40.1,18.6 ,46 ,925 ,1 slice tempeh;1/4 cup sauerkraut;1 slice Swiss cheese;1 tablespoon thousand island salad dressing;2 slices rye bread;1/2 tablespoon butter,1
33,Tempeh Recipes,Tempeh Tacos,https://www.allrecipes.com/recipe/235349/tempeh-tacos/,15 m,15 m,30 m,Original recipe yields 4 servings,199  cals,13 ,11.4,10.9 ,0 ,392 ,"2 tablespoons extra virgin olive oil;1 small onion, minced;2 cloves garlic, minced;1 (8 ounce) package spicy flavored tempeh, coarsely grated;1/2 cup vegetable broth;2 tablespoons taco seasoning mix;1 teaspoon dried oregano;1/2 teaspoon ground red pepper (optional)",2
34,Tempeh Recipes,Easy Baked Tempeh,https://www.allrecipes.com/recipe/55877/easy-baked-tempeh/,15 m,25 m,43 m,Original recipe yields 2 servings,380  cals,26.8 ,16.4,24.4 ,0 ,1183 ,"2 tablespoons sunflower seed oil;2 tablespoons brewers' yeast;1 tablespoon dried oregano;1 tablespoon dried chives;2 teaspoons chopped fresh marjoram;2 teaspoons ground coriander;1 teaspoon salt;1 (8 ounce) package tempeh, cut into 1/2 inch squares",3
35,Tempeh Recipes,Tempeh Fajitas,https://www.allrecipes.com/recipe/25910/tempeh-fajitas/,10 m,15 m,25 m,Original recipe yields 4 servings,207  cals,13.3 ,13.2,12.8 ,0 ,606 ,"2 tablespoons corn oil;1 (8 ounce) package tempeh, broken into bite-sized pieces;2 tablespoons soy sauce;1 tablespoon lime juice;1 1/2 cups chopped green bell pepper;1 (4.5 ounce) can sliced mushrooms, drained;1/2 cup frozen chopped spinach, thawed and drained;1 tablespoon chopped green chile peppers;1 tablespoon chopped fresh cilantro;1 tablespoon dried minced onion",2
36,Tempeh Recipes,Oven Baked Tempeh,https://www.allrecipes.com/recipe/13910/oven-baked-tempeh/,40 m,30 m,1 h 10 m,Original recipe yields 6 servings,118  cals,2.8 ,13.8,7.7 ,0 ,253 ,"1 1/2 teaspoons olive oil;1/8 teaspoon crushed red pepper flakes;1 leek, sliced;1/3 cup shallots, chopped;1/2 cup red bell pepper, chopped;4 cloves garlic, minced;2 cups baby carrots, halved;1 cup diced zucchini;1 (8 ounce) package seasoned tempeh;1/2 cup dry sherry;1 tomato, chopped;1 tablespoon tamari",3
37,Tempeh Recipes,Enchilada Casserole,https://www.allrecipes.com/recipe/13928/enchilada-casserole/,15 m,45 m,1 h,Original recipe yields 8 servings,375  cals,24 ,24.9,17.4 ,54 ,709 ,"1 (15 ounce) can black beans, rinsed and drained;2 cloves garlic, minced;1 onion, chopped;1 (4 ounce) can diced green chile peppers;1 jalapeno pepper, seeded and minced;1 (8 ounce) package tempeh, crumbled;6 (6 inch) corn tortillas;1 (19 ounce) can enchilada sauce;1 (6 ounce) can sliced black olives;8 ounces shredded Cheddar cheese",4
38,Tempeh Recipes,Barbeque Tempeh Sandwiches,https://www.allrecipes.com/recipe/46960/barbeque-tempeh-sandwiches/,10 m,15 m,25 m,Original recipe yields 4 servings,375  cals,11.5 ,54.7,15.2 ,0 ,925 ,"1 cup barbecue sauce, your choice;1 (8 ounce) package tempeh, crumbled;1 tablespoon vegetable oil;1 red bell pepper, seeded and chopped;1 green bell pepper, seeded and chopped;1 medium onion, chopped;4 kaiser rolls, split and toasted",3
39,Tempeh Recipes,Tempeh Mock Tuna Salad,https://www.allrecipes.com/recipe/141768/tempeh-mock-tuna-salad/,30 m,25 m,55 m,Original recipe yields 8 servings (4 cups),128  cals,8.7 ,7.7,6.3 ,3 ,677 ,"2 cups vegetable broth;1 (8 ounce) package tempeh;2 tablespoons soy sauce;2 tablespoons lemon juice;1 clove garlic, minced;1 tablespoon seaweed flakes or granules;1/2 cup minced red onion;1 cup chopped celery;1 cup chopped dill pickles;1/4 cup soy mayonnaise",2
40,Tempeh Recipes,Tempeh Kabobs with Moroccan Couscous,https://www.allrecipes.com/recipe/64376/tempeh-kabobs-with-moroccan-couscous/,30 m,15 m,2 h 45 m,Original recipe yields 4 servings,820  cals,35.3 ,110.1,26.8 ,0 ,2132 ,"1 (8 ounce) package tempeh, cut into 1/2 inch squares;16 fresh white mushrooms;1 medium eggplant, cut into 1 inch cubes;1 large red bell pepper, cut into 1 inch pieces;16 cherry tomatoes;8 tablespoons olive oil;4 tablespoons soy sauce;4 tablespoons teriyaki sauce;3 tablespoons honey;1 tablespoon grated fresh ginger root;1 tablespoon chopped fresh garlic;salt and pepper to taste;2 cups vegetable broth;1 tablespoon grated fresh ginger root;1 teaspoon ground cumin;salt to taste;1 cup dry couscous;3/4 cup raisins;3/4 cup drained canned chick-peas (garbanzo beans);1 lemon",4
41,Tempeh Recipes,Fried Tempeh,https://www.allrecipes.com/recipe/14074/fried-tempeh/,,,,Original recipe yields 4 servings,121  cals,7.3 ,5.8,10.5 ,0 ,7 ,2 cloves crushed garlic;1 cup water;salt to taste;1 (8 ounce) package tempeh;vegetable oil for frying,3
42,Tempeh Recipes,Tempeh Ratatouille,https://www.allrecipes.com/recipe/42138/tempeh-ratatouille/,30 m,10 m,40 m,Original recipe yields 4 servings,433  cals,18.1 ,48.2,25.5 ,35 ,650 ,"2 new potatoes, chopped;1 carrot, chopped;1 onion, chopped;1 small eggplant, peeled and chopped;1/2 cup chopped broccoli;1 zucchini, chopped;1/2 cup green beans;1 (8 ounce) package tempeh;1 (14.5 ounce) can crushed tomatoes;1 (8 ounce) can garbanzo beans, drained;2 cloves garlic, chopped;1/4 cup vegetable broth;1/2 teaspoon dried rosemary;1 cup shredded pepperjack cheese",2
43,Tempeh Recipes,Fried Tempeh in Batter,https://www.allrecipes.com/recipe/14038/fried-tempeh-in-batter/,,,,Original recipe yields 4 servings (4 snack servings),346  cals,18.8 ,30.9,15.6 ,46 ,25 ,"1 cup all-purpose flour;2 green onions, chopped;1 clove garlic, crushed;1 egg, beaten;2 teaspoons ground coriander seed;1 teaspoon ground ginger;1 1/2 cups water;salt and pepper to taste;1 (8 ounce) package tempeh;2 cups vegetable oil for frying",2
44,Tempeh Recipes,Sesame Kale Glow Bowl,https://www.allrecipes.com/recipe/241250/sesame-kale-glow-bowl/,15 m,25 m,40 m,Original recipe yields 3 servings,434  cals,16 ,56.7,21.6 ,0 ,794 ,"2 cups water;1 cup quinoa;1 tablespoon coconut oil;1/2 red onion, chopped;3 cups torn kale leaves;2 cups broccoli florets;4 ounces tempeh, crumbled;1 clove garlic, minced;2 tablespoons sesame seeds;2 tablespoons water;2 tablespoons tamari;1 lime, juiced;1 1/2 teaspoons Dijon mustard;1 teaspoon minced fresh ginger;1/2 teaspoon ground black pepper;1 pinch red pepper flakes (optional)",4
45,Tempeh Recipes,Scooter's Tempeh Kale Curry,https://www.allrecipes.com/recipe/241457/scooters-tempeh-kale-curry/,15 m,15 m,30 m,Original recipe yields 3 servings,436  cals,27.5 ,29.9,26.1 ,22 ,808 ,"2 tablespoons coconut oil, divided;1 (8 ounce) package tempeh, cut into 1/2-inch cubes;2 tablespoons curry powder;1 yellow onion, chopped;1 bunch kale - stems removed and discarded, leaves torn into bite-size pieces;2 teaspoons garlic powder;3 ounces crumbled goat cheese;1 teaspoon sea salt",2
46,Tempeh Recipes,Tempeh Delight,https://www.allrecipes.com/recipe/236202/tempeh-delight/,15 m,45 m,2 h,Original recipe yields 8 servings,171  cals,9.5 ,13.1,11 ,0 ,458 ,"1/4 cup soy sauce;1/4 cup water;1/4 cup maple syrup;3 cloves garlic, or more to taste;2 tablespoons chopped fresh ginger;2 tablespoons olive oil;2 (8 ounce) packages tempeh, sliced diagonally",4
47,Tempeh Recipes,Scooter's Vegan Tempeh Chili,https://www.allrecipes.com/recipe/260142/scooters-vegan-tempeh-chili/,30 m,44 m,1 h 14 m,Original recipe yields 6 servings,427  cals,8.7 ,71.5,23.2 ,0 ,1005 ,"1 tablespoon olive oil;5 carrots, cut into bite-size pieces;1 sweet onion, chopped;5 cloves garlic, chopped;1 tablespoon chili powder;2 teaspoons smoked paprika;1 teaspoon garlic powder;1 teaspoon ground cumin;1 (8 ounce) package tempeh (such as Trader Joe's® Organic 3 Grain Tempeh), crumbled;1 red bell pepper, cut into bite-size pieces;1 yellow bell pepper, cut into bite-size pieces;1 orange bell pepper, cut into bite-size pieces;1 (28 ounce) can crushed tomatoes;1 (15 ounce) can black beans, drained and rinsed;1 (15 ounce) can cannellini beans, drained and rinsed;1 (15 ounce) can red kidney beans, drained and rinsed;1 (15 ounce) can whole kernel corn, drained and rinsed;1 tablespoon brown sugar",2
48,Tempeh Recipes,Buffalo Tempeh Sliders,https://www.allrecipes.com/recipe/245757/buffalo-tempeh-sliders/,30 m,12 m,52 m,Original recipe yields 18 servings (18 sliders),288  cals,9.4 ,37.9,14.8 ,7 ,1257 ,"3 (8 ounce) packages tempeh, cut into 2-inch strips;2 (12 fluid ounce) bottles Buffalo wing sauce (such as Frank's® RedHot);1 tablespoon vegetable oil;1 cup crumbled blue cheese, or more to taste;1 cup chopped fresh cilantro;1 large green bell pepper, diced;2 stalks celery, diced, or more to taste;1/4 red onion, diced;1 (5.3 ounce) container Greek yogurt, or as needed;18 pita pockets, or more to taste",4
49,TVP Recipes,Eggplant Pasta Bake,https://www.allrecipes.com/recipe/112519/eggplant-pasta-bake/,45 m,35 m,1 h 20 m,Original recipe yields 8 servings (1 casserole),420  cals,19.5 ,40.9,21 ,41 ,383 ,"1 large eggplant, peeled and thinly sliced;1/2 pound dry penne pasta;1 large onion, chopped;1 red bell pepper, chopped;2 cloves garlic;1 ancho chile pepper, chopped (optional);2 tablespoons olive oil;6 tablespoons butter;6 tablespoons all-purpose flour;2 cups milk;1 (12 ounce) package vegetarian burger crumbles;1 1/2 cups shredded mozzarella cheese",6
50,TVP Recipes,Easy Chili,https://www.allrecipes.com/recipe/13987/easy-chili/,,,,Original recipe yields 8 servings,339  cals,4.6 ,50.9,35.9 ,< 1 ,1420 ,"1 onion, chopped;5 cloves crushed garlic;1 stalk celery, chopped;1 tablespoon olive oil;8 ounces textured vegetable protein;4 (16 ounce) cans chili beans;1 (14.5 ounce) can stewed tomatoes;4 cups water;2 tablespoons brown sugar;salt and pepper to taste;2 teaspoons chili powder",2
51,TVP Recipes,Vegetarian Faux Chicken Patties,https://www.allrecipes.com/recipe/21117/vegetarian-faux-chicken-patties/,,,,,,,,,,,,0
52,TVP Recipes,Jean's Swedish Faux Meatballs,https://www.allrecipes.com/recipe/21426/jeans-swedish-faux-meatballs/,10 m,30 m,40 m,Original recipe yields 6 servings,560  cals,16.7 ,21.2,94.2 ,36 ,1375 ,"3 slices bread, crumbled;2 tablespoons chopped onion;1/4 teaspoon ground black pepper;1/4 teaspoon ground nutmeg;3/4 cup skim milk;2 (12 ounce) packages frozen burger-style crumbles;4 tablespoons butter;2 tablespoons all-purpose flour;1 cup vegetable broth;1 cup half-and-half cream",5
53,TVP Recipes,Cornucopia Chili,https://www.allrecipes.com/recipe/13969/cornucopia-chili/,,,,Original recipe yields 16 servings (16 to 20 servings),391  cals,5.5 ,44.3,46.5 ,0 ,1283 ,1 1/2 cups dry kidney beans;1 1/2 cups dried pinto beans;9 cups water;24 ounces textured vegetable protein;3 1/2 cups boiling water;1/4 cup vegetable oil;3 cups chopped onion;4 teaspoons ground cumin;1 teaspoon ground cayenne pepper;1/2 teaspoon dried oregano;2 teaspoons salt;4 teaspoons chili powder;1 teaspoon garlic powder;1 tablespoon molasses;1 tablespoon honey;3 (10 ounce) cans chile sauce;1 (28 ounce) can tomato puree;3 (29 ounce) cans diced tomatoes,4
54,TVP Recipes,Stuffed Bell Peppers,https://www.allrecipes.com/recipe/13886/stuffed-bell-peppers/,25 m,45 m,1 h 10 m,Original recipe yields 4 servings,532  cals,20.6 ,38.2,57.3 ,18 ,1396 ,"1/2 cup uncooked white rice;3/4 cup water;4 green bell peppers;1 onion, chopped;4 tablespoons olive oil;8 ounces textured vegetable protein;2 tablespoons chopped fresh parsley;2 cups tomato sauce;4 ounces shredded mozzarella cheese;salt to taste;ground black pepper to taste",5
55,TVP Recipes,Vegetarian Chili,https://www.allrecipes.com/recipe/15084/vegetarian-chili/,10 m,1 h,1 h 10 m,Original recipe yields 6 servings (6 to 8 servings),582  cals,4.9 ,74.2,67.5 ,0 ,2000 ,"1 (12 ounce) package frozen burger-style crumbles;2 (15 ounce) cans black beans, rinsed and drained;2 (15 ounce) cans dark red kidney beans;1 (15 ounce) can light red kidney beans;1 (29 ounce) can diced tomatoes;1 (12 fluid ounce) can tomato juice;5 onions, chopped;3 tablespoons chili powder;1 1/2 tablespoons ground cumin;1 tablespoon garlic powder;2 bay leaves;salt and pepper to taste",1
56,TVP Recipes,Vegetarian Meatloaf with Vegetables,https://www.allrecipes.com/recipe/23722/vegetarian-meatloaf-with-vegetables/,20 m,1 h 30 m,1 h 50 m,Original recipe yields 9 servings (8 to 10 servings),225  cals,4.9 ,30.6,15.1 ,42 ,814 ,"1/2 (14 ounce) package vegetarian ground beef (e.g., Gimme Lean TM);1 (12 ounce) package vegetarian burger crumbles;1 onion, chopped;2 eggs, beaten;2 tablespoons vegetarian Worcestershire sauce;1 teaspoon salt;1/3 teaspoon pepper;1 teaspoon ground sage;1/2 teaspoon garlic powder;2 teaspoons prepared mustard;1 tablespoon vegetable oil;3 1/2 slices bread, cubed;1/3 cup milk;1 (8 ounce) can tomato sauce;4 carrots, cut into 1 inch pieces;4 potatoes, cubed;1 cooking spray",4
57,TVP Recipes,Vegetarian Burrito Casserole,https://www.allrecipes.com/recipe/76429/vegetarian-burrito-casserole/,20 m,45 m,1 h 5 m,Original recipe yields 8 servings,486  cals,18 ,35.9,50.8 ,45 ,1807 ,"3/4 cup white rice;1 1/2 cups water;1 (12 ounce) package frozen soy burger-style crumbles;1 (28 ounce) can whole tomatoes, drained, 1/4 cup juice reserved;2 1/2 teaspoons chili powder;1 teaspoon cumin;1 (1.25 ounce) package taco seasoning mix;2 (10 inch) burrito-size flour tortillas;1 (14.25 ounce) can vegetarian refried beans, divided;2 fresh jalapeno peppers - seeded, sliced, and divided;1 1/2 cups salsa, divided;2 1/2 cups shredded Cheddar cheese, divided",5
58,TVP Recipes,Wicked Good Veggie Chili,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,45 m,1 h,1 h 45 m,Original recipe yields 8 servings,253  cals,11.2 ,27.2,13.3 ,12 ,718 ,"1/2 cup texturized vegetable protein (TVP);1 cup water;2 1/2 tablespoons olive oil;1 onion, chopped;6 cloves garlic, minced;1 teaspoon salt;1 teaspoon ground black pepper;2 teaspoons chili powder;2 teaspoons ground cumin;2 teaspoons ground cayenne pepper;1/4 teaspoon cinnamon;1 tablespoon honey;2 (12 ounce) cans kidney beans with liquid;2 (12 ounce) cans diced tomatoes with juice;1 green bell pepper, chopped;2 carrots, finely chopped;1 bunch green onions, chopped;1 bunch cilantro, chopped;1 (8 ounce) container dairy sour cream",3
59,TVP Recipes,Vegetarian Stuffed Poblano Peppers,https://www.allrecipes.com/recipe/202423/vegetarian-stuffed-poblano-peppers/,15 m,20 m,35 m,Original recipe yields 4 servings,281  cals,16.8 ,13.5,21 ,18 ,1258 ,4 poblano peppers;2 tablespoons olive oil;1 (12 ounce) package vegetarian burger crumbles;1 (1.25 ounce) package chili seasoning mix;1/2 cup shredded pepperjack cheese,4
60,TVP Recipes,Unstuffed Cabbage,https://www.allrecipes.com/recipe/17480/unstuffed-cabbage/,10 m,20 m,30 m,Original recipe yields 5 servings,182  cals,3 ,23.3,15.5 ,0 ,664 ,5 cups shredded cabbage;1 (12 ounce) package vegetarian burger crumbles;2 (14.5 ounce) cans Italian-style stewed tomatoes;1/2 tablespoon lemon juice;1 tablespoon brown sugar;1/2 cup chopped fresh dill;1/2 teaspoon ground allspice;freshly ground black pepper to taste,2
