,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
12,Ground Turkey,Simple Turkey Chili,https://www.allrecipes.com/recipe/80969/simple-turkey-chili/,15 m,45 m,1 h,Original recipe yields 8 servings,185  cals,6.1 ,18.8,16.4 ,42 ,450 ,"1 1/2 teaspoons olive oil;1 pound ground turkey;1 onion, chopped;2 cups water;1 (28 ounce) can canned crushed tomatoes;1 (16 ounce) can canned kidney beans - drained, rinsed, and mashed;1 tablespoon garlic, minced;2 tablespoons chili powder;1/2 teaspoon paprika;1/2 teaspoon dried oregano;1/2 teaspoon ground cayenne pepper;1/2 teaspoon ground cumin;1/2 teaspoon salt;1/2 teaspoon ground black pepper",2
13,Ground Turkey,Laura's Quick Slow Cooker Turkey Chili,https://www.allrecipes.com/recipe/82768/lauras-quick-slow-cooker-turkey-chili/,15 m,4 h,4 h 15 m,Original recipe yields 8 servings,276  cals,7.6 ,32.8,21.2 ,42 ,547 ,"1 tablespoon vegetable oil;1 pound ground turkey;2 (10.75 ounce) cans low sodium tomato soup;2 (15 ounce) cans kidney beans, drained;1 (15 ounce) can black beans, drained;1/2 medium onion, chopped;2 tablespoons chili powder;1 teaspoon red pepper flakes;1/2 tablespoon garlic powder;1/2 tablespoon ground cumin;1 pinch ground black pepper;1 pinch ground allspice;salt to taste",3
14,Ground Turkey,Incredibly Cheesy Turkey Meatloaf,https://www.allrecipes.com/recipe/71251/incredibly-cheesy-turkey-meatloaf/,15 m,1 h,1 h 15 m,Original recipe yields 8 servings,440  cals,24.9 ,16.7,37.5 ,173 ,1073 ,"2 pounds ground turkey;1 cup milk;1 cup Italian seasoned bread crumbs;2 eggs;1 teaspoon salt;1/4 teaspoon pepper;3/4 pound Colby cheese, cut into 1/2-inch cubes;1/2 cup ketchup (optional)",3
15,Ground Turkey,White Chili with Ground Turkey,https://www.allrecipes.com/recipe/17023/white-chili-with-ground-turkey/,15 m,30 m,45 m,Original recipe yields 8 servings,396  cals,17.3 ,26.7,31.5 ,92 ,1366 ,"1 onion, chopped;3 cloves garlic, minced;1 1/2 pounds ground turkey;2 (4 ounce) cans canned green chile peppers, chopped;1 tablespoon ground cumin;1 tablespoon dried oregano;1 teaspoon ground cinnamon;ground cayenne pepper to taste;ground white pepper to taste;3 (15 ounce) cans cannellini beans;5 cups chicken broth;2 cups shredded Monterey Jack cheese",2
16,Ground Turkey,Pumpkin Turkey Chili,https://www.allrecipes.com/recipe/77797/pumpkin-turkey-chili/,10 m,20 m,30 m,Original recipe yields 6 servings,285  cals,16.6 ,14.9,21.2 ,76 ,321 ,"1 tablespoon vegetable oil;1 cup chopped onion;1/2 cup chopped green bell pepper;1/2 cup chopped yellow bell pepper;1 clove garlic, minced;1 pound ground turkey;1 (14.5 ounce) can diced tomatoes;2 cups pumpkin puree;1 1/2 tablespoons chili powder;1/2 teaspoon ground black pepper;1 dash salt;1/2 cup shredded Cheddar cheese;1/2 cup sour cream",1
17,Ground Turkey,Fast and Friendly Meatballs,https://www.allrecipes.com/recipe/85148/fast-and-friendly-meatballs/,10 m,20 m,30 m,Original recipe yields 6 servings (18 meatballs),218  cals,13.5 ,4.6,18.5 ,106 ,218 ,"2 tablespoons olive oil;1 (20 ounce) package ground turkey;1 egg, beaten;1/3 cup Italian seasoned bread crumbs",3
18,Ground Turkey,Terrific Turkey Chili,https://www.allrecipes.com/recipe/62763/terrific-turkey-chili/,15 m,55 m,1 h 10 m,Original recipe yields 6 servings,506  cals,31.9 ,24.1,34.7 ,125 ,1521 ,"3 tablespoons vegetable oil, divided;1 1/2 pounds ground turkey;1 (1 ounce) package taco seasoning mix;1 teaspoon ground coriander;1 teaspoon dried oregano;1 teaspoon chili pepper flakes;2 tablespoons tomato paste;1 (14.5 ounce) can beef broth;1 (7 ounce) can salsa;1 (14.5 ounce) can crushed tomatoes, or coarsely chopped tomatoes packed in puree;1 (7 ounce) can chopped green chile peppers;1 medium onion, finely chopped;1 green bell pepper, diced;3 medium zucchini, halved lengthwise and sliced;1 bunch green onions, chopped;1 cup sour cream;1 cup shredded Cheddar cheese",5
19,Ground Turkey,Fantastic Black Bean Chili,https://www.allrecipes.com/recipe/23336/fantastic-black-bean-chili/,20 m,1 h 15 m,1 h 35 m,Original recipe yields 6 servings,366  cals,9.2 ,44.1,29.6 ,56 ,969 ,"1 tablespoon vegetable oil;1 onion, diced;2 cloves garlic, minced;1 pound ground turkey;3 (15 ounce) cans black beans, undrained;1 (14.5 ounce) can crushed tomatoes;1 1/2 tablespoons chili powder;1 tablespoon dried oregano;1 tablespoon dried basil leaves;1 tablespoon red wine vinegar",1
20,Ground Turkey,Turkey Veggie Meatloaf Cups,https://www.allrecipes.com/recipe/216688/turkey-veggie-meatloaf-cups/,20 m,25 m,50 m,Original recipe yields 10 servings (20 mini meatloaf cups),119  cals,1 ,13.6,13.2 ,47 ,244 ,"2 cups coarsely chopped zucchini;1 1/2 cups coarsely chopped onions;1 red bell pepper, coarsely chopped;1 pound extra lean ground turkey;1/2 cup uncooked couscous;1 egg;2 tablespoons Worcestershire sauce;1 tablespoon Dijon mustard;1/2 cup barbecue sauce, or as needed",3
21,Ground Turkey,Spinach and Feta Turkey Burgers,https://www.allrecipes.com/recipe/158968/spinach-and-feta-turkey-burgers/,20 m,15 m,35 m,Original recipe yields 8 servings (8 turkey burgers),233  cals,13 ,2.4,27.4 ,143 ,266 ,"2 eggs, beaten;2 cloves garlic, minced;4 ounces feta cheese;1 (10 ounce) box frozen chopped spinach, thawed and squeezed dry;2 pounds ground turkey",3
22,Ground Turkey,Spicy Chipotle Turkey Burgers,https://www.allrecipes.com/recipe/166583/spicy-chipotle-turkey-burgers/,25 m,10 m,35 m,Original recipe yields 4 servings (4 burgers),376  cals,15.3 ,25.8,33.3 ,102 ,725 ,"1 pound ground turkey;1/2 cup finely chopped onion;2 tablespoons chopped fresh cilantro;1 chipotle chile in adobo sauce, finely chopped;1 teaspoon garlic powder;1 teaspoon onion powder;1 teaspoon seasoned salt;1/4 teaspoon black pepper;4 slices mozzarella cheese;4 hamburger buns, split and toasted",2
23,Ground Turkey,Smokin' Scovilles Turkey Chili,https://www.allrecipes.com/recipe/84760/smokin-scovilles-turkey-chili/,10 m,1 h 15 m,1 h 25 m,Original recipe yields 8 servings,328  cals,13.9 ,24.8,28.1 ,84 ,1100 ,"2 tablespoons olive oil;1 onion, chopped;5 cloves garlic, minced;2 small green bell peppers, seeded and chopped;1 habanero pepper, seeded and chopped;2 pounds lean ground turkey;2 tablespoons chili powder;2 teaspoons red pepper flakes;1 tablespoon paprika;1 tablespoon ground cumin;2 teaspoons dried oregano;1 teaspoon ground black pepper;1 (1 ounce) envelope instant hot chocolate mix;2 teaspoons seasoned salt;1 tablespoon Worcestershire sauce;1 teaspoon liquid smoke flavoring;2 (14.5 ounce) cans diced tomatoes with green chile peppers, drained;1 (8 ounce) can tomato sauce;1 (15 ounce) can kidney beans, drained;1/2 cup cheap beer;1/2 cup canned whole kernel corn;1 tablespoon hot pepper sauce",3
24,Ground Turkey,Seasoned Turkey Burgers,https://www.allrecipes.com/recipe/20040/seasoned-turkey-burgers/,10 m,20 m,40 m,Original recipe yields 6 servings,314  cals,11.3 ,24.8,28.2 ,115 ,920 ,"1 1/2 pounds ground turkey;1 (1 ounce) package dry onion soup mix;1/2 teaspoon ground black pepper;1/2 teaspoon garlic powder;1 1/2 tablespoons soy sauce;1 egg, lightly beaten (optional);6 hamburger buns, split",3
25,Ground Turkey,Stuffed Peppers with Turkey and Vegetables,https://www.allrecipes.com/recipe/79805/stuffed-peppers-with-turkey-and-vegetables/,20 m,30 m,50 m,Original recipe yields 4 servings,279  cals,15.6 ,10.2,25.3 ,84 ,472 ,"4 green bell peppers, tops removed, seeded;1 pound ground turkey;2 tablespoons olive oil;1/2 onion, chopped;1 cup sliced mushrooms;1 zucchini, chopped;1/2 red bell pepper, chopped;1/2 yellow bell pepper, chopped;1 cup fresh spinach;1 (14.5 ounce) can diced tomatoes, drained;1 tablespoon tomato paste;Italian seasoning to taste;garlic powder to taste;salt and pepper to taste",4
26,Ground Turkey,Ground Turkey Casserole,https://www.allrecipes.com/recipe/18786/ground-turkey-casserole/,30 m,35 m,1 h 5 m,Original recipe yields 8 servings,516  cals,31.5 ,31.8,26.9 ,145 ,552 ,1 pound ground turkey;1 (15 ounce) can tomato sauce;1 teaspoon white sugar;1 (8 ounce) container sour cream;1 (8 ounce) package cream cheese;1 (12 ounce) package uncooked egg noodles;2 cups shredded Cheddar cheese,4
27,Ground Turkey,Feta Cheese Turkey Burgers,https://www.allrecipes.com/recipe/14572/feta-cheese-turkey-burgers/,,,,Original recipe yields 4 servings,318  cals,21.9 ,3.6,25.5 ,123 ,800 ,"1 pound ground turkey;1 cup crumbled feta cheese;1/2 cup kalamata olives, pitted and sliced;2 teaspoons dried oregano;ground black pepper to taste",3
28,Ground Turkey,Middle Eastern Rice with Black Beans and Chickpeas,https://www.allrecipes.com/recipe/87496/middle-eastern-rice-with-black-beans-and-chickpeas/,15 m,45 m,1 h,Original recipe yields 8 servings,349  cals,11.6 ,37.7,23.8 ,63 ,267 ,"1 tablespoon olive oil;1 clove garlic, minced;1 cup uncooked basmati rice;2 teaspoons ground cumin;2 teaspoons ground coriander;1 teaspoon ground turmeric;1 teaspoon ground cayenne pepper;1 quart chicken stock;1 1/2 pounds ground turkey;2 (15 ounce) cans garbanzo beans (chickpeas), drained and rinsed;2 (15 ounce) cans black beans, drained and rinsed;1 bunch chopped fresh cilantro (optional);1 bunch chopped fresh parsley (optional);1/4 cup pine nuts (optional);salt to taste;ground black pepper to taste",3
29,Turkey Breasts,Slow Cooker Thanksgiving Turkey,https://www.allrecipes.com/recipe/76899/slow-cooker-thanksgiving-turkey/,15 m,8 h,8 h 15 m,Original recipe yields 12 servings,382  cals,15.6 ,2.6,54.2 ,139 ,379 ,"5 slices bacon;1 (5 1/2 pound) bone-in turkey breast, skin removed;1/2 teaspoon garlic pepper;1 (10.5 ounce) can turkey gravy;2 tablespoons all-purpose flour;1 tablespoon Worcestershire sauce;1 teaspoon dried sage",3
30,Turkey Breasts,Slow Cooker Turkey Breast,https://www.allrecipes.com/recipe/92528/slow-cooker-turkey-breast/,10 m,8 h,8 h 10 m,Original recipe yields 12 servings,273  cals,1.5 ,1.5,59.5 ,164 ,309 ,1 (6 pound) bone-in turkey breast;1 (1 ounce) envelope dry onion soup mix,1
31,Turkey Breasts,Maple Glazed Turkey Roast,https://www.allrecipes.com/recipe/212482/maple-glazed-turkey-roast/,10 m,1 h 30 m,1 h 50 m,Original recipe yields 6 servings,351  cals,5.9 ,32.9,40.1 ,120 ,1734 ,"1 (3 pound) boneless turkey breast roast, thawed;1/2 cup pure maple syrup, or more as needed;1 teaspoon liquid smoke flavoring (optional);1 teaspoon ground paprika;1/2 teaspoon salt;1/2 teaspoon pepper;1/2 teaspoon garlic powder;1/2 teaspoon onion powder;1/2 teaspoon dried crushed thyme;1 pinch cayenne pepper, or to taste",4
32,Turkey Breasts,Cranberry Stuffed Turkey Breasts,https://www.allrecipes.com/recipe/9214/cranberry-stuffed-turkey-breasts/,45 m,1 h,2 h,Original recipe yields 10 servings,369  cals,18.4 ,28,23.2 ,34 ,858 ,"1 (12 ounce) package herb-seasoned bread stuffing mix;2 skinless boneless turkey breasts;1 cup chopped pecans;2 (8 ounce) packages dried, sweetened cranberries;2 tablespoons olive oil;6 lettuce leaves;1/2 cup pecan halves",5
33,Turkey Breasts,Marinated Turkey Breast,https://www.allrecipes.com/recipe/31813/marinated-turkey-breast/,20 m,30 m,5 h,Original recipe yields 12 servings,317  cals,6 ,2.2,59.8 ,164 ,405 ,"2 cloves garlic, peeled and minced;1 tablespoon finely chopped fresh basil;1/2 teaspoon ground black pepper;2 (3 pound) boneless turkey breast halves;6 whole cloves;1/4 cup vegetable oil;1/4 cup soy sauce;2 tablespoons lemon juice;1 tablespoon brown sugar",4
34,Turkey Breasts,Breaded Turkey Breasts,https://www.allrecipes.com/recipe/32003/breaded-turkey-breasts/,15 m,30 m,45 m,Original recipe yields 4 servings,428  cals,21.4 ,22.8,34.5 ,89 ,362 ,"1 cup dry bread crumbs;1/4 cup grated Parmesan cheese;2 teaspoons Italian-style seasoning;1 cup milk;1 pound skinless, boneless turkey breast meat - cut into strips;1/4 cup olive oil",2
35,Turkey Breasts,Turkey Breast Roulade with Apple and Raisin Stuffing,https://www.allrecipes.com/recipe/212662/turkey-breast-roulade-with-apple-and-raisin-stuffing/,45 m,1 h 30 m,2 h 25 m,Original recipe yields 8 servings (1 6-pound roast),680  cals,29.7 ,12.7,86.3 ,235 ,299 ,"1 1/2 cups water;1/4 cup butter;1/3 cup raisins;1 (6 ounce) package low sodium stuffing mix (such as Stove Top® Lower Sodium Chicken Flavor);1 tablespoon poultry seasoning;1 apple - peeled, cored, and chopped;1 (6 pound) whole bone-in turkey breast with skin;salt and pepper to taste;1 tablespoon poultry seasoning",5
36,Turkey Breasts,Tender Breaded Turkey Cutlets,https://www.allrecipes.com/recipe/69172/tender-breaded-turkey-cutlets/,10 m,15 m,25 m,Original recipe yields 4 servings,397  cals,7.9 ,24.8,53.1 ,134 ,750 ,"1 cup Italian seasoned dry bread crumbs;1/4 cup grated Parmesan cheese;4 turkey breast cutlets, 1/4 inch thick;1/2 cup fat free sour cream;1 tablespoon extra virgin olive oil",2
37,Turkey Breasts,Seasoned Turkey Burgers,https://www.allrecipes.com/recipe/20040/seasoned-turkey-burgers/,10 m,20 m,40 m,Original recipe yields 6 servings,314  cals,11.3 ,24.8,28.2 ,115 ,920 ,"1 1/2 pounds ground turkey;1 (1 ounce) package dry onion soup mix;1/2 teaspoon ground black pepper;1/2 teaspoon garlic powder;1 1/2 tablespoons soy sauce;1 egg, lightly beaten (optional);6 hamburger buns, split",3
38,Turkey Breasts,Tex-Mex Turkey Soup,https://www.allrecipes.com/recipe/154784/tex-mex-turkey-soup/,10 m,40 m,50 m,Original recipe yields 6 servings,684  cals,30.5 ,59.2,45.7 ,112 ,2036 ,"1 tablespoon olive oil;1/2 cup minced onion;3 cloves garlic, minced;2 teaspoons chili powder;1/2 teaspoon cumin;1/2 teaspoon oregano;4 cups water;1 (10.75 ounce) can condensed tomato soup;1 (28 ounce) can diced tomatoes;1 cup salsa;4 cups shredded cooked turkey;1 tablespoon dried parsley;3 chicken bouillon cubes;1 (14 ounce) can black beans, rinsed, drained;2 cups frozen corn;1/2 cup sour cream;1/4 cup chopped fresh cilantro;Toppings:;6 cups corn tortilla chips;3/4 cup chopped green onion;1 cup shredded Cheddar-Monterey Jack cheese blend;1/2 cup chopped fresh cilantro;1/2 cup sour cream",3
39,Turkey Breasts,Goat Cheese and Spinach Turkey Burgers,https://www.allrecipes.com/recipe/45511/goat-cheese-and-spinach-turkey-burgers/,10 m,15 m,25 m,Original recipe yields 4 servings,278  cals,15.3 ,1.7,31.9 ,137 ,207 ,"1 1/2 pounds ground turkey breast;1 cup frozen chopped spinach, thawed and drained;2 tablespoons goat cheese, crumbled",3
40,Turkey Breasts,Oven-Roasted Turkey Breast,https://www.allrecipes.com/recipe/229658/oven-roasted-turkey-breast/,15 m,1 h 35 m,1 h 50 m,Original recipe yields 6 servings,385  cals,11.8 ,4.3,60.3 ,191 ,314 ,"1/4 cup butter, softened;1 clove garlic, minced;1 teaspoon paprika;1 teaspoon Italian seasoning;1/2 teaspoon salt-free garlic and herb seasoning blend (such as Mrs. Dash®);salt and ground black pepper to taste;1 (3 pound) turkey breast with skin;1 teaspoon minced shallot;1 tablespoon butter;1 splash dry white wine;1 cup chicken stock;3 tablespoons all-purpose flour;2 tablespoons half-and-half (optional)",4
41,Turkey Breasts,Hearty Turkey Stew with Vegetables,https://www.allrecipes.com/recipe/84113/hearty-turkey-stew-with-vegetables/,15 m,50 m,1 h 5 m,Original recipe yields 4 servings,496  cals,12.7 ,33.6,59.9 ,179 ,706 ,"2 tablespoons butter;2 onions, chopped;1 stalk celery, cut into 1 inch pieces;2 carrots, peeled and sliced into 1 inch pieces;2 potatoes, peeled and cubed;3 tablespoons all-purpose flour;3 cups chicken stock;1/4 teaspoon dried marjoram;2 skinless, boneless turkey breast halves, cubed;1 green bell pepper, diced",2
42,Turkey Breasts,Slow Cooker Boneless Turkey Breast,https://www.allrecipes.com/recipe/229664/slow-cooker-boneless-turkey-breast/,10 m,8 h,8 h 10 m,Original recipe yields 12 servings (1 whole turkey breast),468  cals,2.6 ,5.5,99.7 ,273 ,815 ,1 (10 pound) boneless turkey breast;2 (1 ounce) packages dry onion soup mix;3/4 cup water;2 tablespoons garlic powder;2 tablespoons onion powder;1 tablespoon dried parsley;1 tablespoon seasoned salt (such as Season-All®);1 tablespoon dried basil;1 tablespoon dried oregano,3
43,Turkey Breasts,Baked Hawaiian Sandwiches,https://www.allrecipes.com/recipe/229038/baked-hawaiian-sandwiches/,30 m,15 m,45 m,Original recipe yields 24 servings (24 small sandwiches),426  cals,11.4 ,46.6,23 ,78 ,488 ,"24 Hawaiian bread rolls (such as King's®), split;12 thin slices of honey-cured deli ham, halved;12 slices Swiss cheese, halved;12 thin slices deli smoked turkey, halved;12 thin slices provolone cheese, halved;1/2 cup butter;1/4 cup white sugar;1/4 cup dried onion flakes;2 tablespoons poppy seeds;1 tablespoon honey mustard",4
44,Turkey Breasts,Lorraine's Club Sandwich,https://www.allrecipes.com/recipe/32150/lorraines-club-sandwich/,5 m,5 m,10 m,Original recipe yields 1 servings (1 sandwich),818  cals,61.7 ,44.2,22.4 ,76 ,1874 ,"2 slices bacon;3 slices bread, toasted;3 tablespoons mayonnaise;2 leaves lettuce;2 (1 ounce) slices cooked deli turkey breast;2 slices tomato",2
45,Turkey Breasts,Slow Cooker Cranberry Turkey Breast  ,https://www.allrecipes.com/recipe/216078/slow-cooker-cranberry-turkey-breast/,10 m,7 h,7 h 10 m,Original recipe yields 6 servings,401  cals,1.7 ,34.1,60 ,164 ,537 ,1 (16 ounce) can cranberry sauce;1 (1 ounce) package dry onion soup mix;1/2 cup orange juice;1 (3 pound) boneless turkey breast,2
46,Turkey Breasts,Herbed Slow Cooker Turkey Breast,https://www.allrecipes.com/recipe/229657/herbed-slow-cooker-turkey-breast/,10 m,4 h,4 h 10 m,Original recipe yields 6 servings,324  cals,7.4 ,0.9,60 ,181 ,312 ,"1 (3 pound) bone-in turkey breast half;2 tablespoons butter, softened;1/4 cup whipped cream cheese spread with garden vegetables;1 tablespoon soy sauce;1 tablespoon minced fresh parsley;1/2 teaspoon dried basil;1/2 teaspoon dried sage;1/2 teaspoon dried thyme;1/4 teaspoon ground black pepper;1/4 teaspoon garlic powder",2
47,Turkey Breasts,Turkey Avocado Panini,https://www.allrecipes.com/recipe/201117/turkey-avocado-panini/,17 m,8 m,25 m,Original recipe yields 2 servings (2 sandwiches),723  cals,51.3 ,42.1,25.3 ,62 ,1720 ,"1/2 ripe avocado;1/4 cup mayonnaise;2 ciabatta rolls;1 tablespoon olive oil, divided;2 slices provolone cheese;1 cup whole fresh spinach leaves, divided;1/4 pound thinly sliced mesquite smoked turkey breast;2 roasted red peppers, sliced into strips",4
48,Turkey Breasts,Turkey Bacon Avocado Sandwich,https://www.allrecipes.com/recipe/190813/turkey-bacon-avocado-sandwich/,15 m,15 m,,Original recipe yields 1 servings (1 sandwich),708  cals,44.9 ,38.3,39.7 ,93 ,2317 ,"1 tablespoon reduced-fat mayonnaise (optional);2 slices bread, toasted;1 slice provolone cheese;4 thin slices deli turkey breast;4 slices precooked bacon, microwaved according to package directions;1/2 avocado - peeled, pitted, and thinly sliced;1 slice ripe tomato;1 leaf lettuce",1
49,Turkey Breasts,Turkey and Stuffing Casserole,https://www.allrecipes.com/recipe/18864/turkey-and-stuffing-casserole/,20 m,45 m,1 h 5 m,Original recipe yields 5 servings (5 to 6 servings),807  cals,19.7 ,66.7,86.3 ,239 ,2523 ,"1 (14 ounce) package seasoned dry stuffing mix;1 teaspoon ground sage;1 cup chopped celery;1/2 cup chicken broth;1 (10.75 ounce) can condensed cream of celery soup;1 (10.75 ounce) can condensed cream of chicken soup;2 boneless, skinless turkey breasts - cooked and shredded;1/4 cup melted butter",4
