,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
10,Gourmet Seafood Main Dishes,Baked Salmon II,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,15 m,45 m,2 h,Original recipe yields 2 servings,613  cals,51.9 ,2.9,36.3 ,75 ,1235 ,"2 cloves garlic, minced;6 tablespoons light olive oil;1 teaspoon dried basil;1 teaspoon salt;1 teaspoon ground black pepper;1 tablespoon lemon juice;1 tablespoon fresh parsley, chopped;2 (6 ounce) fillets salmon",3
11,Gourmet Seafood Main Dishes,Ginger Glazed Mahi Mahi,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,5 m,12 m,37 m,Original recipe yields 4 servings,259  cals,7 ,16,32.4 ,124 ,830 ,"3 tablespoons honey;3 tablespoons soy sauce;3 tablespoons balsamic vinegar;1 teaspoon grated fresh ginger root;1 clove garlic, crushed or to taste;2 teaspoons olive oil;4 (6 ounce) mahi mahi fillets;salt and pepper to taste;1 tablespoon vegetable oil",3
12,Gourmet Seafood Main Dishes,Creamy Pesto Shrimp,https://www.allrecipes.com/recipe/11808/creamy-pesto-shrimp/,15 m,15 m,30 m,Original recipe yields 8 servings,646  cals,42.5 ,43,23.1 ,210 ,437 ,"1 pound linguine pasta;1/2 cup butter;2 cups heavy cream;1/2 teaspoon ground black pepper;1 cup grated Parmesan cheese;1/3 cup pesto;1 pound large shrimp, peeled and deveined",4
13,Gourmet Seafood Main Dishes,Cajun Seafood Pasta,https://www.allrecipes.com/recipe/11688/cajun-seafood-pasta/,,,,Original recipe yields 6 servings (4 - 6 servings),695  cals,36.7 ,62.2,31.5 ,193 ,1054 ,"2 cups heavy whipping cream;1 tablespoon chopped fresh basil;1 tablespoon chopped fresh thyme;2 teaspoons salt;2 teaspoons ground black pepper;1 1/2 teaspoons crushed red pepper flakes;1 teaspoon ground white pepper;1 cup chopped green onions;1 cup chopped parsley;1/2 pound shrimp, peeled and deveined;1/2 pound scallops;1/2 cup shredded Swiss cheese;1/2 cup grated Parmesan cheese;1 pound dry fettuccine pasta",4
14,Gourmet Seafood Main Dishes,Cedar Planked Salmon,https://www.allrecipes.com/recipe/109297/cedar-planked-salmon/,15 m,20 m,35 m,Original recipe yields 6 servings,678  cals,45.8 ,1.7,61.3 ,179 ,981 ,"3 (12 inch) untreated cedar planks;1/3 cup vegetable oil;1 1/2 tablespoons rice vinegar;1 teaspoon sesame oil;1/3 cup soy sauce;1/4 cup chopped green onions;1 tablespoon grated fresh ginger root;1 teaspoon minced garlic;2 (2 pound) salmon fillets, skin removed",4
15,Gourmet Seafood Main Dishes,Champagne Shrimp and Pasta,https://www.allrecipes.com/recipe/42586/champagne-shrimp-and-pasta/,15 m,15 m,30 m,Original recipe yields 4 servings,608  cals,29 ,38.9,31.5 ,254 ,459 ,"8 ounces angel hair pasta;1 tablespoon extra virgin olive oil;1 cup sliced fresh mushrooms;1 pound medium shrimp, peeled and deveined;1 1/2 cups champagne;1/4 teaspoon salt;2 tablespoons minced shallots;2 plum tomatoes, diced;1 cup heavy cream;salt and pepper to taste;3 tablespoons chopped fresh parsley;freshly grated Parmesan cheese",4
16,Gourmet Seafood Main Dishes,Easy Tilapia with Wine and Tomatoes,https://www.allrecipes.com/recipe/72237/easy-tilapia-with-wine-and-tomatoes/,10 m,15 m,25 m,Original recipe yields 4 servings,277  cals,13.1 ,4.2,23.7 ,72 ,159 ,"4 (4 ounce) fillets tilapia;salt and pepper to taste;4 tablespoons butter;3 cloves garlic, pressed;4 fresh basil leaves, chopped;1 large tomato, chopped;1 cup white wine",3
17,Gourmet Seafood Main Dishes,Garlic Salmon,https://www.allrecipes.com/recipe/20193/garlic-salmon/,15 m,25 m,40 m,Original recipe yields 6 servings (4 to 6 servings),169  cals,6.7 ,2.1,24.5 ,50 ,48 ,"1 1/2 pounds salmon fillet;salt and pepper to taste;3 cloves garlic, minced;1 sprig fresh dill, chopped;5 slices lemon;5 sprigs fresh dill weed;2 green onions, chopped",4
18,Gourmet Seafood Main Dishes,Grilled Fish Steaks,https://www.allrecipes.com/recipe/25871/grilled-fish-steaks/,10 m,10 m,1 h 30 m,Original recipe yields 2 servings,554  cals,43.7 ,2.2,36.3 ,62 ,1259 ,"1 clove garlic, minced;6 tablespoons olive oil;1 teaspoon dried basil;1 teaspoon salt;1 teaspoon ground black pepper;1 tablespoon fresh lemon juice;1 tablespoon chopped fresh parsley;2 (6 ounce) fillets halibut",4
19,Gourmet Seafood Main Dishes,Baked Halibut Steaks,https://www.allrecipes.com/recipe/43719/baked-halibut-steaks/,15 m,15 m,30 m,Original recipe yields 4 servings,259  cals,8 ,6.7,38.5 ,66 ,385 ,"1 teaspoon olive oil;1 cup diced zucchini;1/2 cup minced onion;1 clove garlic, peeled and minced;2 cups diced fresh tomatoes;2 tablespoons chopped fresh basil;1/4 teaspoon salt;1/4 teaspoon ground black pepper;4 (6 ounce) halibut steaks;1/3 cup crumbled feta cheese",4
20,Gourmet Seafood Main Dishes,Baked Orange Roughy Italian-Style,https://www.allrecipes.com/recipe/38828/baked-orange-roughy-italian-style/,15 m,15 m,30 m,Original recipe yields 4 servings,242  cals,14.4 ,5.4,21.9 ,105 ,645 ,"1/4 cup Italian seasoned bread crumbs;2 tablespoons grated Parmesan cheese;2 tablespoons grated Romano cheese;1/4 teaspoon garlic powder;1/2 teaspoon salt, or to taste;1 pound orange roughy fillets;1/4 cup butter, melted;1 tablespoon chopped fresh parsley",4
21,Gourmet Seafood Main Dishes,Grilled Rock Lobster Tails,https://www.allrecipes.com/recipe/36996/grilled-rock-lobster-tails/,15 m,12 m,27 m,Original recipe yields 2 servings,742  cals,60.9 ,4.3,44.3 ,169 ,2036 ,1 tablespoon lemon juice;1/2 cup olive oil;1 teaspoon salt;1 teaspoon paprika;1/8 teaspoon white pepper;1/8 teaspoon garlic powder;2 (10 ounce) rock lobster tails,3
22,Gourmet Seafood Main Dishes,Capers and Halibut,https://www.allrecipes.com/recipe/50392/capers-and-halibut/,10 m,15 m,25 m,Original recipe yields 4 servings (2 steaks),284  cals,17 ,1.4,24.2 ,72 ,337 ,"1 tablespoon olive oil;2 (8 ounce) steaks halibut;1/2 cup white wine;1 teaspoon chopped garlic;1/4 cup butter;salt and pepper to taste;3 tablespoons capers, with liquid",3
23,Gourmet Seafood Main Dishes,Broiled Lobster Tails,https://www.allrecipes.com/recipe/34638/broiled-lobster-tails/,15 m,5 m,20 m,Original recipe yields 2 servings,592  cals,48 ,7.4,37 ,303 ,891 ,"2 whole lobster tails;1/2 cup butter, melted;1/2 teaspoon ground paprika;salt to taste;ground white pepper, to taste;1 lemon - cut into wedges, for garnish",3
24,Gourmet Seafood Main Dishes,Scott Ure's Clams And Garlic,https://www.allrecipes.com/recipe/12737/scott-ures-clams-and-garlic/,25 m,25 m,50 m,Original recipe yields 4 servings,192  cals,12.8 ,4.3,3.9 ,24 ,64 ,"50 small clams in shell, scrubbed;2 tablespoons extra virgin olive oil;6 cloves garlic, minced;1 cup white wine;2 tablespoons butter;1/2 cup chopped fresh parsley",3
25,Gourmet Seafood Main Dishes,Salmon with Tomatoes,https://www.allrecipes.com/recipe/56901/salmon-with-tomatoes/,15 m,30 m,45 m,Original recipe yields 2 servings,955  cals,48.7 ,85,41.9 ,122 ,631 ,"1 cup uncooked long grain white rice;2 cups water;2 1/2 tablespoons garlic oil;2 (6 ounce) fillets salmon;salt and pepper to taste;1/2 teaspoon dried dill weed;1/4 teaspoon paprika to taste;2 fresh tomatoes, diced;1 1/2 teaspoons minced garlic;1 teaspoon lemon juice;3 tablespoons chopped fresh parsley;1/4 cup grated Parmesan cheese;2 tablespoons butter;4 dashes hot pepper sauce",3
26,Gourmet Seafood Main Dishes,Seared Sea Scallops,https://www.allrecipes.com/recipe/20872/seared-sea-scallops/,15 m,15 m,30 m,Original recipe yields 4 servings,179  cals,7.5 ,15.4,12 ,20 ,1251 ,"1/2 cup all-purpose flour;2 teaspoons seasoning salt;1/2 teaspoon dried oregano;1/2 teaspoon dried thyme;2 tablespoons lemon pepper;16 sea scallops, rinsed and drained;2 tablespoons olive oil;4 tablespoons chopped fresh parsley, divided;4 teaspoons lemon juice, divided",3
27,Gourmet Seafood Main Dishes,Crab-Stuffed Filet Mignon with Whiskey Peppercorn Sauce,https://www.allrecipes.com/recipe/46815/crab-stuffed-filet-mignon-with-whiskey-peppercorn-sauce/,1 h,30 m,1 h 30 m,Original recipe yields 4 servings,748  cals,57.3 ,6.7,41.4 ,215 ,1175 ,"CRAB STUFFING:;2 tablespoons olive oil;1 teaspoon minced onion;1 teaspoon minced green onion;1 teaspoon minced garlic;1 teaspoon minced celery;1 teaspoon minced green bell pepper;2 tablespoons shrimp stock or water;1 (6 ounce) can crab meat, drained;2 tablespoons bread crumbs;1 teaspoon Cajun seasoning;PEPPERCORN SAUCE;1 1/4 cups beef broth;1 teaspoon cracked black pepper;1 fluid ounce whiskey;1 cup heavy cream;STEAKS:;4 (6 ounce) filet mignon steaks;4 slices bacon, cooked lightly;salt and cracked black pepper to taste;1 tablespoon olive oil;1 clove garlic, minced;1 teaspoon minced shallot;1 cup crimini mushrooms, sliced;1 fluid ounce whiskey;1 teaspoon Dijon mustard",4
28,BBQ & Grilled Seafood,Stuffed Cod Wrapped in Bacon,https://www.allrecipes.com/recipe/85268/stuffed-cod-wrapped-in-bacon/,15 m,10 m,25 m,Original recipe yields 8 servings,231  cals,8.4 ,3,33.9 ,72 ,393 ,"8 (6 ounce) fillets cod;2 tablespoons sesame oil;2 tablespoons chili sauce;8 slices bacon;1 leek, chopped;1 ounce enoki mushrooms",3
29,BBQ & Grilled Seafood,Grilled Salmon with Cilantro Sauce,https://www.allrecipes.com/recipe/66066/grilled-salmon-with-cilantro-sauce/,10 m,20 m,30 m,Original recipe yields 8 servings,370  cals,21.6 ,0.4,38.2 ,126 ,199 ,"3 pounds salmon;1/4 cup butter;1 cup chopped cilantro;1 fresh jalapeno pepper, seeded and chopped;Old Bay Seasoning TM to taste",3
30,BBQ & Grilled Seafood,Maui Wowie Shrimp,https://www.allrecipes.com/recipe/220824/maui-wowie-shrimp/,15 m,10 m,25 m,Original recipe yields 6 servings,381  cals,30.4 ,1.3,25.1 ,244 ,528 ,"2 pounds uncooked medium shrimp, peeled and deveined;1 pinch garlic salt, or to taste;ground black pepper to taste;1/4 teaspoon cayenne pepper, or to taste (optional);1 cup mayonnaise;1 lemon, cut into wedges",4
31,BBQ & Grilled Seafood,Barbeque Halibut Steaks,https://www.allrecipes.com/recipe/12837/barbeque-halibut-steaks/,10 m,15 m,25 m,Original recipe yields 3 servings,275  cals,11.2 ,10.5,32 ,69 ,338 ,"2 tablespoons butter;2 tablespoons brown sugar;2 cloves garlic, minced;1 tablespoon lemon juice;2 teaspoons soy sauce;1/2 teaspoon ground black pepper;1 (1 pound) halibut steak",3
32,BBQ & Grilled Seafood,Grilled Salmon Kyoto,https://www.allrecipes.com/recipe/48855/grilled-salmon-kyoto/,10 m,10 m,1 h 20 m,Original recipe yields 4 servings,407  cals,26.7 ,9.4,31.3 ,84 ,1332 ,"1/3 cup soy sauce;1/4 cup orange juice concentrate;2 tablespoons vegetable oil;2 tablespoons tomato sauce;1 teaspoon lemon juice;1/2 teaspoon prepared mustard;1 tablespoon green onion, minced;1 clove garlic, minced;1/2 teaspoon minced fresh ginger root;4 salmon steaks (1 inch thick);1 tablespoon olive oil",4
33,BBQ & Grilled Seafood,Halibut Soft Tacos,https://www.allrecipes.com/recipe/228267/halibut-soft-tacos/,25 m,5 m,30 m,Original recipe yields 4 servings (4 tacos),413  cals,14.2 ,42.4,29.7 ,36 ,738 ,"1 mango, diced;1/2 cup diced avocado;1/4 cup chopped red onion;2 tomatoes, chopped;2 jalapeno peppers, seeded and chopped;2 tablespoons minced fresh parsley;2 teaspoons olive oil;1 teaspoon lemon juice;1 teaspoon honey;1 pound halibut steaks;1 teaspoon olive oil;1/2 teaspoon salt;1/4 teaspoon ground black pepper;1/4 teaspoon garlic salt;4 Bibb lettuce leaves;4 flour tortillas;4 teaspoons taco sauce",5
34,BBQ & Grilled Seafood,Acapulco Margarita Grouper,https://www.allrecipes.com/recipe/12869/acapulco-margarita-grouper/,20 m,12 m,1 h 2 m,Original recipe yields 4 servings,511  cals,19 ,26.3,34.7 ,62 ,1245 ,"4 (6 ounce) grouper fillets;1/3 cup tequila;1/2 cup orange liqueur;3/4 cup fresh lime juice;1 teaspoon salt;3 large cloves garlic, peeled;4 tablespoons olive oil;3 medium tomatoes, diced;1 medium onion, chopped;1 small jalapeno, seeded and minced;4 tablespoons chopped fresh cilantro;1 pinch white sugar;salt to taste;1 tablespoon olive oil;ground black pepper to taste",5
35,BBQ & Grilled Seafood,Grilled Prawns with a Spicy Peanut-Lime Vinaigrette,https://www.allrecipes.com/recipe/111327/grilled-prawns-with-a-spicy-peanut-lime-vinaigrette/,1 h,4 m,1 h 24 m,Original recipe yields 8 servings,535  cals,39.4 ,14.9,29.2 ,173 ,648 ,"1/4 cup minced lemon grass (white part only);1/4 cup minced fresh ginger root;2 tablespoons minced garlic;1/4 tablespoon chopped fresh cilantro;1 Thai or serrano chile pepper, minced;3/4 cup peanut or canola oil;2 pounds extra large shrimp (16-20), peeled and deveined, tail left on;1/4 cup lime juice;1/4 cup rice wine vinegar;1/2 cup mirin (Japanese sweet wine);2 tablespoons dark soy sauce;2 tablespoons cold water;3 tablespoons grated lime zest;1 tablespoon minced fresh ginger root;2 teaspoons fish sauce;2 fresh Thai or Serrano chile, seeds removed;2 teaspoons minced garlic;1/2 cup smooth, unsalted peanut butter;1/4 cup peanut oil;2 tablespoons chopped fresh mint;1 tablespoon chopped fresh cilantro;1/4 cup unsalted roasted peanuts, chopped;Kosher salt to taste",4
36,BBQ & Grilled Seafood,Grilled Oyster Shooters,https://www.allrecipes.com/recipe/85163/grilled-oyster-shooters/,5 m,10 m,15 m,Original recipe yields 4 servings,32  cals,0.2 ,4.8,3.1 ,8 ,145 ,8 fresh oysters in shells;1/3 cup Fresh lemon juice;3 tablespoons Worcestershire sauce;hot pepper sauce to taste;salt to taste,3
37,BBQ & Grilled Seafood,Grilled Salmon I,https://www.allrecipes.com/recipe/12720/grilled-salmon-i/,15 m,16 m,2 h 31 m,Original recipe yields 6 servings,318  cals,20.1 ,13.2,20.5 ,56 ,1092 ,1 1/2 pounds salmon fillets;lemon pepper to taste;garlic powder to taste;salt to taste;1/3 cup soy sauce;1/3 cup brown sugar;1/3 cup water;1/4 cup vegetable oil,4
38,BBQ & Grilled Seafood,Marinated Grilled Shrimp,https://www.allrecipes.com/recipe/21694/marinated-grilled-shrimp/,15 m,6 m,55 m,Original recipe yields 6 servings,273  cals,14.7 ,2.8,31 ,230 ,472 ,"3 cloves garlic, minced;1/3 cup olive oil;1/4 cup tomato sauce;2 tablespoons red wine vinegar;2 tablespoons chopped fresh basil;1/2 teaspoon salt;1/4 teaspoon cayenne pepper;2 pounds fresh shrimp, peeled and deveined;skewers",3
39,BBQ & Grilled Seafood,Grilled Marinated Shrimp,https://www.allrecipes.com/recipe/19484/grilled-marinated-shrimp/,30 m,10 m,2 h 40 m,Original recipe yields 6 servings,447  cals,37.5 ,3.7,25.3 ,230 ,800 ,"1 cup olive oil;1/4 cup chopped fresh parsley;1 lemon, juiced;2 tablespoons hot pepper sauce;3 cloves garlic, minced;1 tablespoon tomato paste;2 teaspoons dried oregano;1 teaspoon salt;1 teaspoon ground black pepper;2 pounds large shrimp, peeled and deveined with tails attached;skewers",3
40,BBQ & Grilled Seafood,Firecracker Grilled Alaska Salmon,https://www.allrecipes.com/recipe/16699/firecracker-grilled-alaska-salmon/,20 m,20 m,6 h 40 m,Original recipe yields 8 servings,307  cals,21.5 ,4.6,23.3 ,63 ,649 ,"8 (4 ounce) fillets salmon;1/2 cup peanut oil;4 tablespoons soy sauce;4 tablespoons balsamic vinegar;4 tablespoons green onions, chopped;3 teaspoons brown sugar;2 cloves garlic, minced;1 1/2 teaspoons ground ginger;2 teaspoons crushed red pepper flakes;1 teaspoon sesame oil;1/2 teaspoon salt",3
41,BBQ & Grilled Seafood,Grilled Fish Tacos with Chipotle-Lime Dressing,https://www.allrecipes.com/recipe/142614/grilled-fish-tacos-with-chipotle-lime-dressing/,35 m,9 m,6 h 44 m,Original recipe yields 6 servings,416  cals,19.2 ,38.5,22.6 ,43 ,644 ,"Marinade;1/4 cup extra virgin olive oil;2 tablespoons distilled white vinegar;2 tablespoons fresh lime juice;2 teaspoons lime zest;1 1/2 teaspoons honey;2 cloves garlic, minced;1/2 teaspoon cumin;1/2 teaspoon chili powder;1 teaspoon seafood seasoning, such as Old Bay™;1/2 teaspoon ground black pepper;1 teaspoon hot pepper sauce, or to taste;1 pound tilapia fillets, cut into chunks;Dressing;1 (8 ounce) container light sour cream;1/2 cup adobo sauce from chipotle peppers;2 tablespoons fresh lime juice;2 teaspoons lime zest;1/4 teaspoon cumin;1/4 teaspoon chili powder;1/2 teaspoon seafood seasoning, such as Old Bay™;salt and pepper to taste;Toppings;1 (10 ounce) package tortillas;3 ripe tomatoes, seeded and diced;1 bunch cilantro, chopped;1 small head cabbage, cored and shredded;2 limes, cut in wedges",5
42,BBQ & Grilled Seafood,Spicy Grilled Shrimp,https://www.allrecipes.com/recipe/12775/spicy-grilled-shrimp/,15 m,6 m,21 m,Original recipe yields 6 servings,164  cals,5.9 ,2.7,25.1 ,230 ,586 ,"1 large clove garlic;1 teaspoon coarse salt;1/2 teaspoon cayenne pepper;1 teaspoon paprika;2 tablespoons olive oil;2 teaspoons lemon juice;2 pounds large shrimp, peeled and deveined;8 wedges lemon, for garnish",3
43,BBQ & Grilled Seafood,Marinated Tuna Steak,https://www.allrecipes.com/recipe/39455/marinated-tuna-steak/,10 m,11 m,51 m,Original recipe yields 4 servings,200  cals,7.9 ,3.7,27.4 ,51 ,945 ,"1/4 cup orange juice;1/4 cup soy sauce;2 tablespoons olive oil;1 tablespoon lemon juice;2 tablespoons chopped fresh parsley;1 clove garlic, minced;1/2 teaspoon chopped fresh oregano;1/2 teaspoon ground black pepper;4 (4 ounce) tuna steaks",3
44,BBQ & Grilled Seafood,Basil Shrimp,https://www.allrecipes.com/recipe/14580/basil-shrimp/,25 m,5 m,1 h 30 m,Original recipe yields 9 servings,206  cals,10.2 ,2.4,25 ,244 ,426 ,"2 1/2 tablespoons olive oil;1/4 cup butter, melted;1 1/2 lemons, juiced;3 tablespoons Dijon mustard (such as Grey Poupon Country Mustard™);1/2 cup minced fresh basil leaves;3 cloves garlic, minced;salt to taste;white pepper;3 pounds fresh shrimp, peeled and deveined;skewers",3
45,BBQ & Grilled Seafood,Fiery Fish Tacos with Crunchy Corn Salsa,https://www.allrecipes.com/recipe/74337/fiery-fish-tacos-with-crunchy-corn-salsa/,30 m,10 m,40 m,Original recipe yields 6 servings,351  cals,9.6 ,40.3,28.7 ,43 ,2416 ,"2 cups cooked corn kernels;1/2 cup diced red onion;1 cup peeled, diced jicama;1/2 cup diced red bell pepper;1 cup fresh cilantro leaves, chopped;1 lime, juiced and zested;2 tablespoons cayenne pepper, or to taste;1 tablespoon ground black pepper;2 tablespoons salt, or to taste;6 (4 ounce) fillets tilapia;2 tablespoons olive oil;12 corn tortillas, warmed;2 tablespoons sour cream, or to taste",5
46,BBQ & Grilled Seafood,Grilled Tilapia with Mango Salsa,https://www.allrecipes.com/recipe/166771/grilled-tilapia-with-mango-salsa/,45 m,10 m,1 h 55 m,Original recipe yields 2 servings,634  cals,40.2 ,33.4,36.3 ,62 ,697 ,"1/3 cup extra-virgin olive oil;1 tablespoon lemon juice;1 tablespoon minced fresh parsley;1 clove garlic, minced;1 teaspoon dried basil;1 teaspoon ground black pepper;1/2 teaspoon salt;2 (6 ounce) tilapia fillets;1 large ripe mango, peeled, pitted and diced;1/2 red bell pepper, diced;2 tablespoons minced red onion;1 tablespoon chopped fresh cilantro;1 jalapeno pepper, seeded and minced;2 tablespoons lime juice;1 tablespoon lemon juice;salt and pepper to taste",4
47,BBQ & Grilled Seafood,Grilled Shrimp Scampi,https://www.allrecipes.com/recipe/12771/grilled-shrimp-scampi/,30 m,6 m,36 m,Original recipe yields 6 servings,173  cals,10 ,1.6,18.7 ,173 ,200 ,"1/4 cup olive oil;1/4 cup lemon juice;3 tablespoons chopped fresh parsley;1 tablespoon minced garlic;ground black pepper to taste;crushed red pepper flakes to taste (optional);1 1/2 pounds medium shrimp, peeled and deveined",3
48,BBQ & Grilled Seafood,Cedar Planked Salmon,https://www.allrecipes.com/recipe/109297/cedar-planked-salmon/,15 m,20 m,35 m,Original recipe yields 6 servings,678  cals,45.8 ,1.7,61.3 ,179 ,981 ,"3 (12 inch) untreated cedar planks;1/3 cup vegetable oil;1 1/2 tablespoons rice vinegar;1 teaspoon sesame oil;1/3 cup soy sauce;1/4 cup chopped green onions;1 tablespoon grated fresh ginger root;1 teaspoon minced garlic;2 (2 pound) salmon fillets, skin removed",4
49,BBQ & Grilled Seafood,Heather's Grilled Salmon,https://www.allrecipes.com/recipe/218093/heathers-grilled-salmon/,10 m,10 m,1 h 20 m,Original recipe yields 4 servings,380  cals,19.4 ,15.7,34.7 ,88 ,1251 ,1/4 cup brown sugar;1/4 cup olive oil;1/4 cup soy sauce;2 teaspoons lemon pepper;1 teaspoon dried thyme;1 teaspoon dried basil;1 teaspoon dried parsley;1/2 teaspoon garlic powder;4 (6 ounce) salmon fillets,3
50,BBQ & Grilled Seafood,Easy Tilapia with Wine and Tomatoes,https://www.allrecipes.com/recipe/72237/easy-tilapia-with-wine-and-tomatoes/,10 m,15 m,25 m,Original recipe yields 4 servings,277  cals,13.1 ,4.2,23.7 ,72 ,159 ,"4 (4 ounce) fillets tilapia;salt and pepper to taste;4 tablespoons butter;3 cloves garlic, pressed;4 fresh basil leaves, chopped;1 large tomato, chopped;1 cup white wine",3
51,BBQ & Grilled Seafood,Grilled Fish Steaks,https://www.allrecipes.com/recipe/25871/grilled-fish-steaks/,10 m,10 m,1 h 30 m,Original recipe yields 2 servings,554  cals,43.7 ,2.2,36.3 ,62 ,1259 ,"1 clove garlic, minced;6 tablespoons olive oil;1 teaspoon dried basil;1 teaspoon salt;1 teaspoon ground black pepper;1 tablespoon fresh lemon juice;1 tablespoon chopped fresh parsley;2 (6 ounce) fillets halibut",4
