,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
10,Shrimp Scampi,Shrimp Scampi with Pasta,https://www.allrecipes.com/recipe/229960/shrimp-scampi-with-pasta/,20 m,20 m,40 m,Original recipe yields 6 servings,511  cals,19.4 ,57.5,21.9 ,135 ,260 ,"1 (16 ounce) package linguine pasta;2 tablespoons butter;2 tablespoons extra-virgin olive oil;2 shallots, finely diced;2 cloves garlic, minced;1 pinch red pepper flakes (optional);1 pound shrimp, peeled and deveined;1 pinch kosher salt and freshly ground pepper;1/2 cup dry white wine;1 lemon, juiced;2 tablespoons butter;2 tablespoons extra-virgin olive oil;1/4 cup finely chopped fresh parsley leaves;1 teaspoon extra-virgin olive oil, or to taste",3
11,Shrimp Scampi,Garlic Shrimp Linguine,https://www.allrecipes.com/recipe/17048/garlic-shrimp-linguine/,10 m,20 m,30 m,Original recipe yields 8 servings,287  cals,4.9 ,42.3,17.6 ,77 ,126 ,"1 pound uncooked linguine;1 tablespoon butter;3 tablespoons white wine;2 teaspoons grated Parmesan cheese;3 cloves garlic, minced;1 teaspoon chopped fresh parsley;1 pinch salt and pepper to taste;1 pound medium shrimp, peeled and deveined",4
12,Shrimp Scampi,Garlic Shrimp Scampi,https://www.allrecipes.com/recipe/18131/garlic-shrimp-scampi/,5 m,20 m,25 m,Original recipe yields 4 servings,660  cals,29.6 ,48.4,45.1 ,323 ,737 ,"1 (8 ounce) package angel hair pasta;1/2 cup butter;2 cloves garlic, sliced;1 1/2 pounds shrimp, peeled and deveined;1/3 cup white wine;3/4 cup dry bread crumbs;3 tablespoons grated Parmesan cheese",3
13,Shrimp Scampi,Penne with Shrimp,https://www.allrecipes.com/recipe/86775/penne-with-shrimp/,10 m,25 m,35 m,Original recipe yields 8 servings,385  cals,8.5 ,48.5,24.5 ,95 ,399 ,"1 (16 ounce) package penne pasta;2 tablespoons olive oil;1/4 cup chopped red onion;1 tablespoon chopped garlic;1/4 cup white wine;2 (14.5 ounce) cans diced tomatoes;1 pound shrimp, peeled and deveined;1 cup grated Parmesan cheese",3
14,Shrimp Scampi,Quick and Easy Shrimp Scampi,https://www.allrecipes.com/recipe/12814/quick-and-easy-shrimp-scampi/,5 m,25 m,30 m,Original recipe yields 4 servings,892  cals,31.6 ,108,42.5 ,203 ,456 ,"1 pound linguini pasta;1/4 cup butter;5 cloves garlic, minced;1 pound medium shrimp - peeled and deveined;1 cup bread crumbs;1/2 cup white wine;1 lemon, juiced;1/4 cup light olive oil",6
15,Shrimp Scampi,Sexy Shrimp Scampi,https://www.allrecipes.com/recipe/136525/sexy-shrimp-scampi/,20 m,15 m,45 m,Original recipe yields 2 servings,342  cals,26.3 ,1.2,24.8 ,259 ,825 ,"30 medium shrimp - peeled and deveined;2 tablespoons olive oil;2 tablespoons butter, melted;2 cloves garlic, minced;1/2 teaspoon kosher salt;1/4 teaspoon ground black pepper",3
16,Shrimp Scampi,Garlicky Appetizer Shrimp Scampi,https://www.allrecipes.com/recipe/16679/garlicky-appetizer-shrimp-scampi/,15 m,6 m,21 m,Original recipe yields 6 servings,302  cals,21.8 ,0.9,25 ,261 ,461 ,"6 tablespoons unsalted butter, softened;1/4 cup olive oil;1 tablespoon minced garlic;1 tablespoon minced shallots;2 tablespoons minced fresh chives;salt and freshly ground black pepper to taste;1/2 teaspoon paprika;2 pounds large shrimp - peeled and deveined",3
17,Shrimp Scampi,Lemony Garlic Shrimp with Pasta,https://www.allrecipes.com/recipe/88349/lemony-garlic-shrimp-with-pasta/,10 m,15 m,2 h 25 m,Original recipe yields 6 servings,502  cals,20.1 ,44.9,33.4 ,251 ,11829 ,3/4 cup kosher salt;1 gallon cold water;2 pounds peeled and deveined large shrimp (21 to 30 per pound);1 (16 ounce) package angel hair pasta;1/4 cup unsalted butter;1/4 cup olive oil;3 tablespoons minced garlic;1/3 cup white wine;1/4 cup lemon juice;1/2 teaspoon crushed red pepper flakes;1 teaspoon freshly ground black pepper;1/2 cup chopped fresh parsley;1 tablespoon lemon zest,3
18,Shrimp Scampi,Linguine with Scampi,https://www.allrecipes.com/recipe/11672/linguine-with-scampi/,20 m,15 m,35 m,Original recipe yields 4 servings,701  cals,37.5 ,63,30.4 ,264 ,450 ,"1 (12 ounce) package linguini pasta;3/4 cup butter;1 pound shrimp, peeled and deveined;4 cloves garlic, minced;2 tablespoons lemon juice;3 tablespoons chopped fresh parsley;salt and pepper to taste",4
19,Shrimp Scampi,Baked Shrimp Scampi,https://www.allrecipes.com/recipe/229959/baked-shrimp-scampi/,15 m,20 m,35 m,Original recipe yields 4 servings,574  cals,47.9 ,13.1,21.5 ,295 ,424 ,"1 pound large shrimp, peeled and deveined;1 cup unsalted butter;1/4 cup white wine;2 tablespoons lemon juice;2 tablespoons dried parsley;1 teaspoon cayenne pepper;2 tablespoons minced garlic;1/2 cup Italian-seasoned bread crumbs",5
20,Shrimp Scampi,Creamy Shrimp Scampi,https://www.allrecipes.com/recipe/186119/creamy-shrimp-scampi/,25 m,25 m,50 m,Original recipe yields 4 servings,657  cals,54.9 ,10.4,25.5 ,342 ,499 ,"1/4 cup flour;salt and pepper to taste;24 large shrimp in shell (21 to 25 per lb), peeled and deveined;2 tablespoons olive oil;2 tablespoons finely chopped shallot;1 large clove garlic, pressed;1/2 cup Chardonnay wine;1 cup chicken broth, divided;1 tablespoon lemon juice;1 cup heavy cream;1/2 cup butter;2 tablespoons chopped fresh parsley;1/4 cup grated Romano cheese",3
21,Shrimp Scampi,Shrimp Scampi with Linguini,https://www.allrecipes.com/recipe/175383/shrimp-scampi-with-linguini/,25 m,20 m,45 m,Original recipe yields 4 servings,707  cals,29.7 ,68.6,33.3 ,289 ,652 ,"1 (16 ounce) package linguine;1/4 cup olive oil;1/4 cup butter;6 cloves garlic, minced;1 pound peeled and deveined medium shrimp;3/4 cup white wine;1/2 cup lemon juice;1/4 teaspoon crushed red pepper;1 tablespoon chopped fresh basil;1/2 teaspoon salt;1/2 pint grape tomatoes, halved;2 tablespoons grated Pecorino Romano cheese;1 tablespoon chopped fresh parsley",2
22,Shrimp Scampi,"Shrimp, Broccoli, and Sun-dried Tomatoes Scampi with Angel Hair",https://www.allrecipes.com/recipe/11784/shrimp-broccoli-and-sun-dried-tomatoes-scampi-with-angel-hair/,,,,,,,,,,,,0
23,Shrimp Scampi,Easy Shrimp Scampi,https://www.allrecipes.com/recipe/12826/easy-shrimp-scampi/,20 m,15 m,35 m,Original recipe yields 4 servings,632  cals,30.8 ,30.1,41 ,407 ,609 ,"1 cup olive oil;2 pounds large shrimp - peeled and deveined;1 cup all-purpose flour;1 1/2 cups dry white wine;1 tablespoon Worcestershire sauce;5 cloves garlic, minced;5 tablespoons fresh lemon juice;1/2 cup chicken broth;1/2 cup butter, diced;salt and pepper to taste;2 tablespoons chopped fresh parsley",2
24,Shrimp and Grits,Ginger's Shrimp and Grits,https://www.allrecipes.com/recipe/174300/gingers-shrimp-and-grits/,30 m,28 m,1 h 10 m,Original recipe yields 8 servings,422  cals,26.4 ,13.9,32.2 ,212 ,1321 ,"3 1/2 cups skim milk;2 teaspoons sea salt;1 teaspoon ground cayenne pepper;1 teaspoon ground black pepper;1 cup stone-ground white grits;1 1/2 cups shredded sharp Cheddar cheese;2 tablespoons bottled hot pepper sauce;1/2 cup olive oil;1 large onion, chopped;2 tablespoons garlic, chopped;2 pounds shrimp, peeled and deveined;1 teaspoon garlic powder;2 (10 ounce) cans diced tomatoes with green chile peppers, drained;1 cup shredded sharp Cheddar cheese",5
25,Shrimp and Grits,Old Charleston Style Shrimp and Grits,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,30 m,45 m,1 h 15 m,Original recipe yields 8 servings,618  cals,43.7 ,16.2,38.6 ,270 ,1635 ,"1 cup coarsely ground grits;3 cups water;2 teaspoons salt;2 cups half-and-half;2 pounds uncooked shrimp, peeled and deveined;salt to taste;1 pinch cayenne pepper, or to taste;1 lemon, juiced;1 pound andouille sausage, cut into 1/4-inch slices;5 slices bacon;1 green bell pepper, chopped;1 red bell pepper, chopped;1 yellow bell pepper, chopped;1 cup chopped onion;1 teaspoon minced garlic;1/4 cup butter;1/4 cup all-purpose flour;1 cup chicken broth;1 tablespoon Worcestershire sauce;1 cup shredded sharp Cheddar cheese",9
26,Shrimp and Grits,Chef John's Shrimp and Grits ,https://www.allrecipes.com/recipe/236806/chef-johns-shrimp-and-grits/,25 m,30 m,55 m,Original recipe yields 4 servings,434  cals,19.5 ,33.2,30.1 ,226 ,1498 ,"4 slices bacon, cut into 1/4-inch pieces;1/4 cup water;2 tablespoons heavy whipping cream;2 teaspoons lemon juice;1 dash Worcestershire sauce;4 cups water;2 tablespoons butter;1 teaspoon salt;1 cup white grits;1/2 cup shredded white Cheddar cheese;1 pound shrimp, peeled and deveined;1/2 teaspoon Cajun seasoning;1/2 teaspoon salt, or to taste;1/4 teaspoon ground black pepper;1 pinch cayenne pepper;1 tablespoon minced jalapeno pepper;2 tablespoons minced green onion;3 cloves garlic, minced;1 tablespoon chopped fresh parsley",6
27,Shrimp and Grits,Spicy Shrimp and Grits,https://www.allrecipes.com/recipe/160194/spicy-shrimp-and-grits/,25 m,1 h,1 h 25 m,Original recipe yields 8 servings,281  cals,13.5 ,20.2,19.7 ,117 ,749 ,"4 cups chicken broth;1 teaspoon salt;1 cup quick-cooking grits;2 tablespoons margarine;1 bunch green onions, chopped;1 green bell pepper, diced;2 cloves garlic, minced;1 pound peeled and deveined small shrimp;1 cup shredded Monterey Jack cheese;3/4 cup shredded sharp Cheddar cheese;1 (10 ounce) can diced tomatoes and green chilies;1/2 teaspoon black pepper;1/4 cup shredded sharp Cheddar cheese",5
28,Shrimp and Grits,Garlic Cheese Grits with Shrimp,https://www.allrecipes.com/recipe/25235/garlic-cheese-grits-with-shrimp/,20 m,20 m,40 m,Original recipe yields 4 servings,634  cals,32.5 ,34.4,50.4 ,341 ,1054 ,"3/4 cup uncooked grits;6 ounces garlic flavored processed cheese, cubed;1 pinch cayenne pepper;2 tablespoons butter;2 tablespoons olive oil;2 cloves garlic, minced;1 tomato, diced;2 pounds fresh shrimp, peeled and deveined;1/2 lemon, juiced;salt to taste",3
29,Shrimp and Grits,Lowcountry Shrimp and Cheese Grits,https://www.allrecipes.com/recipe/23571/lowcountry-shrimp-and-cheese-grits/,15 m,20 m,35 m,Original recipe yields 6 servings,327  cals,13.2 ,24.8,28.3 ,210 ,639 ,"3 cups water;1/2 teaspoon salt;1 cup quick-cooking grits;1 (7 ounce) package garlic cheese spread;2 tablespoons butter;2 teaspoons olive oil;1 1/2 pounds fresh shrimp, shelled and deveined without tails;1 large tomato, diced;salt and pepper to taste",3
30,Shrimp and Grits,Shrimp over Cheese Grits,https://www.allrecipes.com/recipe/45562/shrimp-over-cheese-grits/,20 m,20 m,40 m,Original recipe yields 6 servings,491  cals,19.2 ,44.8,33.2 ,222 ,534 ,"4 1/2 cups water;1/2 cup cream;1 3/4 cups hominy grits;6 ounces processed cheese, cubed;1 tablespoon olive oil;1/2 green bell pepper, sliced;1/2 red bell pepper, sliced;1 Vidalia onions, thinly sliced;1 clove garlic, minced;1 1/2 pounds fresh shrimp, peeled and deveined;salt and ground black pepper to taste;1 dash hot pepper sauce (optional)",3
31,Shrimp and Grits,Shrimp and Grits With Kielbasa,https://www.allrecipes.com/recipe/220905/shrimp-and-grits-with-kielbasa/,20 m,20 m,40 m,Original recipe yields 6 servings,751  cals,45.4 ,45.2,38.8 ,213 ,2647 ,"2 cups dry polenta;5 cups water;1 tablespoon salt;2 tablespoons olive oil;1 kielbasa sausage, chopped;3 tablespoons minced garlic;2 tablespoons chopped fresh rosemary;2 tablespoons red pepper flakes;1 pound uncooked shrimp - peeled, deveined, and tails removed;8 ounces shredded sharp Cheddar cheese",3
32,Shrimp and Grits,Shrimp and Grits Louisiana Style,https://www.allrecipes.com/recipe/220907/shrimp-and-grits-louisiana-style/,20 m,20 m,40 m,Original recipe yields 2 servings,677  cals,60.1 ,9.5,20.6 ,272 ,751 ,"1 cup water;1 pinch salt;6 tablespoons grits;2 tablespoons olive oil;1/2 cup diced tasso ham;2 tablespoons diced onion;2 tablespoons diced green bell pepper;20 medium shrimp, peeled and deveined;1/4 cup white wine;1 cup heavy whipping cream;salt and ground black pepper to taste;1 tablespoon chopped green onion, green parts only",4
33,Shrimp and Grits,Grits a Ya Ya,https://www.allrecipes.com/recipe/220018/grits-a-ya-ya/,20 m,30 m,50 m,Original recipe yields 6 servings,839  cals,70.5 ,21.8,29.6 ,322 ,1083 ,"3 1/2 cups chicken stock;3/4 cup old fashioned grits;1/4 cup heavy cream, plus more as needed;1 cup shredded smoked Gouda cheese, or more to taste;1/4 cup butter;8 slices bacon, chopped;3 tablespoons butter;1 tablespoon minced shallot;1 tablespoon minced garlic;1 splash white wine;1 pound jumbo shrimp, peeled and deveined;2 cups chopped spinach;1 cup chopped portobello mushrooms;1/4 cup sliced green onions;2 cups heavy cream;1 dash hot pepper sauce, or to taste;salt and ground black pepper to taste",15
34,Shrimp and Grits,Shrimp and Cheesy Grits with Bacon,https://www.allrecipes.com/recipe/220903/shrimp-and-cheesy-grits-with-bacon/,30 m,30 m,1 h,Original recipe yields 4 servings,508  cals,31.4 ,16.6,38.7 ,255 ,1130 ,"1 1/2 cups chicken broth;1 1/2 cups evaporated milk;3/4 cup quick-cooking grits;1/2 teaspoon salt;1 cup shredded Cheddar cheese;1 cup chopped raw bacon;2 tablespoons bacon drippings;1 pound uncooked medium shrimp, peeled and deveined;1/2 cup diced green bell pepper;1/2 cup diced onion;1 tablespoon shredded Cheddar cheese, or as desired",3
35,Shrimp and Grits,Momma's Shrimp and Cheese Grits,https://www.allrecipes.com/recipe/220897/mommas-shrimp-and-cheese-grits/,15 m,30 m,45 m,Original recipe yields 4 servings,419  cals,32.4 ,6.8,25.4 ,260 ,991 ,"3 1/3 cups water;2/3 cup uncooked grits;1/4 teaspoon salt;1/4 cup butter;1/2 teaspoon minced garlic;2 green onions, diced;1 (16 ounce) package frozen shrimp, peeled and deveined - thawed;1 teaspoon lemon juice;2 pinches cayenne pepper, or to taste;salt and ground black pepper to taste;1/4 cup butter;3/4 cup cubed processed cheese food (such as Velveeta®)",5
36,Shrimp and Grits,Lowcountry Shrimp and Grits,https://www.allrecipes.com/recipe/39303/lowcountry-shrimp-and-grits/,10 m,30 m,40 m,Original recipe yields 4 servings,387  cals,13.6 ,33.3,31.5 ,190 ,396 ,"3/4 cup yellow stone-ground grits;3 cups milk;1/8 cup extra virgin olive oil;1 teaspoon butter;1 small onion, finely chopped;1 pound shrimp, peeled and deveined;1/4 teaspoon salt;1/8 teaspoon white pepper",2
37,Shrimp and Grits,Shrimp and Grits for the Displaced Southerner,https://www.allrecipes.com/recipe/206587/shrimp-and-grits-for-the-displaced-southerner/,15 m,1 h 20 m,1 h 45 m,Original recipe yields 6 servings,459  cals,28.4 ,19.8,30.4 ,188 ,2650 ,"1/2 cup Worcestershire sauce;1/4 cup hot pepper sauce;1 (48 ounce) can chicken broth;1 1/4 cups stone-ground corn grits;1/2 cup half-and-half cream;3/4 cup whole milk;2 tablespoons canola oil;1 (16 ounce) package smoked sausage, sliced diagonally into 1/8 inch slices;1 (8 ounce) package sliced fresh mushrooms;1/3 cup chopped fresh tomato;1 pinch kosher salt;1 bunch green onions, chopped;1 pound uncooked shrimp, peeled and deveined;1/3 cup chopped fresh flat-leaf parsley;1/2 cup shredded Monterey Jack cheese (optional)",4
38,Shrimp and Grits,Cajun Shrimp with Cheese Grits,https://www.allrecipes.com/recipe/220901/cajun-shrimp-with-cheese-grits/,20 m,30 m,50 m,Original recipe yields 8 servings,327  cals,17.4 ,15.6,20.3 ,120 ,1055 ,"2 1/4 cups 2% low-fat milk;2 cups water;2 teaspoons chicken soup base (paste);1/2 teaspoon smoked salt;1 cup regular grits, uncooked;1/2 pound andouille sausage, cut into 1/4-inch slices;2 tablespoons vegetable oil;3/4 cup diced green bell pepper;3/4 cup diced yellow onion;3/4 cup diced celery;1/2 jalapeno pepper, seeded and minced;1/2 teaspoon minced garlic;1 teaspoon Cajun seasoning;3 tablespoons all-purpose flour;1 (14.5 ounce) can fire-roasted diced tomatoes, with juice;1 cup dry white wine;1 bay leaf;1 pinch salt and ground black pepper to taste (optional);1 pound fresh large shrimp, shelled and deveined;1/2 cup shredded sharp Cheddar cheese;1/2 cup grated Parmesan cheese;1 tablespoon chopped fresh chives (optional)",7
39,Shrimp and Grits,Lemon-Garlic Shrimp and Grits,https://www.allrecipes.com/recipe/220894/lemon-garlic-shrimp-and-grits/,15 m,30 m,45 m,Original recipe yields 4 servings,197  cals,9.8 ,8.2,19.6 ,195 ,877 ,"4 cups water;1 cup stone-ground grits;1 teaspoon salt;1/2 teaspoon freshly ground black pepper;1 tablespoon unsalted butter;1 pound uncooked medium shrimp - peeled and deveined, tails left intact;2 tablespoons unsalted butter;2 large cloves garlic, minced;1 pinch cayenne pepper (optional);2 tablespoons water;1/2 lemon, juiced;2 tablespoons coarsely chopped fresh parsley;1/2 lemon, cut into wedges",5
40,Shrimp and Grits,Shrimp and Grits on the Barbie,https://www.allrecipes.com/recipe/220906/shrimp-and-grits-on-the-barbie/,15 m,30 m,45 m,Original recipe yields 6 servings,530  cals,40.8 ,10.2,29.6 ,228 ,803 ,"8 slices of thick-cut bacon;1 1/4 pounds uncooked medium shrimp, peeled and deveined;3/4 cup chopped green onion;3 large cloves garlic, crushed;6 cups water;1/4 cup unsalted butter;2 cups quick-cooking grits;1 1/2 cups shredded sharp Cheddar cheese;1 tablespoon barbeque sauce, or to taste",3
41,Shrimp and Grits,Shrimp Cognac and Baked Cheese Grits,https://www.allrecipes.com/recipe/213556/shrimp-cognac-and-baked-cheese-grits/,30 m,1 h 30 m,2 h,Original recipe yields 12 servings,425  cals,24.1 ,26.9,18.4 ,165 ,846 ,"6 cups water;3/4 teaspoon salt;2 cups yellow grits;1 3/4 teaspoons salt;1/2 teaspoon ground black pepper;1/2 cup unsalted butter;2 tablespoons minced garlic;1 (8 ounce) package shredded Cheddar cheese;3 eggs;1 cup whole milk;1/4 cup clarified butter;2 tablespoons minced garlic;1 leek, halved and cut into 1/4-inch pieces;2 ounces fresh morel mushrooms, chopped;3 ounces fresh oyster mushrooms, chopped;3 ounces fresh chanterelle mushrooms, chopped;2 tomatoes, peeled, seeded, and chopped;1 tablespoon Creole seasoning;1/2 cup cognac;1/2 cup shrimp stock;1/3 cup veal stock;1 pound peeled and deveined gulf shrimp;2 tablespoons chopped fresh thyme;3 tablespoons unsalted butter;salt and black pepper to taste",5
42,Shrimp and Grits,Neo-Traditional Shrimp and Grits Meal,https://www.allrecipes.com/recipe/220900/neo-traditional-shrimp-and-grits-meal/,30 m,45 m,1 h 15 m,Original recipe yields 6 servings,1055  cals,69 ,66.3,41.7 ,359 ,1922 ,"1 1/2 pounds jumbo shrimp, peeled and deveined;3 tablespoons Dijon mustard;1 pinch seafood seasoning (such as Old Bay®), or to taste;2 1/2 cups heavy whipping cream;2 1/2 cups chicken stock;1 shallot, finely chopped;3 tablespoons butter;1 teaspoon garlic powder;1 cup regular grits, uncooked;salt and ground black pepper to taste;12 slices maple-cured bacon;1 loaf Italian bread;1/4 cup olive oil, divided;3/4 cup shredded Cheddar cheese",7
43,Shrimp and Grits,Creamy Southern Shrimp and Cheese Grits,https://www.allrecipes.com/recipe/220904/creamy-southern-shrimp-and-cheese-grits/,25 m,25 m,50 m,Original recipe yields 6 servings,255  cals,16.4 ,6.7,19.6 ,154 ,401 ,"3 1/2 cups water;1 cup quick-cooking grits;3 ounces farmers cheese;2 ounces goat cheese;1 slice American cheese;2 tablespoons butter;2 teaspoons vegetable oil;1 large tomato, diced;2 green onions, sliced;1 clove garlic, minced;1 teaspoon bacon drippings, or to taste (optional);1 pound fresh shrimp - peeled, deveined, and tails removed;salt and ground black pepper to taste;1/4 cup half-and-half, or more to taste;1 tablespoon dry sherry;1 green onion (green tops only), sliced",3
44,BBQ & Grilled Shrimp,Maui Wowie Shrimp,https://www.allrecipes.com/recipe/220824/maui-wowie-shrimp/,15 m,10 m,25 m,Original recipe yields 6 servings,381  cals,30.4 ,1.3,25.1 ,244 ,528 ,"2 pounds uncooked medium shrimp, peeled and deveined;1 pinch garlic salt, or to taste;ground black pepper to taste;1/4 teaspoon cayenne pepper, or to taste (optional);1 cup mayonnaise;1 lemon, cut into wedges",4
45,BBQ & Grilled Shrimp,Chef John's Grilled Garlic and Herb Shrimp,https://www.allrecipes.com/recipe/244245/chef-johns-grilled-garlic-and-herb-shrimp/,12 m,4 m,3 h,Original recipe yields 6 servings,223  cals,12.6 ,1.9,25.1 ,230 ,773 ,"1 1/2 teaspoons kosher salt;1/2 teaspoon lemon zest;3 cloves garlic, thinly sliced;3 tablespoons chopped fresh basil leaves;3 tablespoons chopped fresh flat-leaf parsley;1 tablespoon chopped fresh oregano leaves;1 tablespoon chopped fresh lemon thyme leaves;4 tablespoons olive oil, divided, or as needed;2 pounds extra large shrimp (16-20), peeled and deveined, tail left on;skewers;Sauce:;1 tablespoon olive oil;1/2 lemon, juiced;1/2 teaspoon red pepper flakes;1 pinch cayenne pepper;salt and ground black pepper to taste;1 lemon, cut into wedges",6
46,BBQ & Grilled Shrimp,Thai Spiced Barbecue Shrimp,https://www.allrecipes.com/recipe/87163/thai-spiced-barbecue-shrimp/,1 h,6 m,1 h 6 m,Original recipe yields 8 servings,73  cals,1 ,3.6,11.7 ,86 ,268 ,"3 tablespoons fresh lemon juice;1 tablespoon soy sauce;1 tablespoon Dijon mustard;2 cloves garlic, minced;1 tablespoon brown sugar;2 teaspoons curry paste;1 pound medium shrimp - peeled and deveined",3
