,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
15,Pork Chops,Sour Cream Pork Chops,https://www.allrecipes.com/recipe/24037/sour-cream-pork-chops/,15 m,8 h 30 m,8 h 45 m,Original recipe yields 6 servings,257  cals,14.4 ,14.3,16.8 ,54 ,487 ,"6 pork chops;salt and pepper to taste;garlic powder to taste;1/2 cup all-purpose flour;1 large onion, sliced 1/4 inch thick;2 cubes chicken bouillon;2 cups boiling water;2 tablespoons all-purpose flour;1 (8 ounce) container sour cream",4
16,Pork Chops,Pork Chops for the Slow Cooker,https://www.allrecipes.com/recipe/25150/pork-chops-for-the-slow-cooker/,5 m,6 h,6 h 5 m,Original recipe yields 6 servings,146  cals,4.3 ,10.6,16 ,36 ,1337 ,"6 boneless pork chops;1/4 cup brown sugar;1 teaspoon ground ginger;1/2 cup soy sauce;1/4 cup ketchup;2 cloves garlic, crushed;salt and pepper to taste",2
17,Pork Chops,Sage Pork Chops,https://www.allrecipes.com/recipe/16685/sage-pork-chops/,10 m,55 m,1 h 5 m,Original recipe yields 6 servings,159  cals,7.8 ,0.6,20.6 ,75 ,1063 ,2 teaspoons salt;1 teaspoon dried sage;1 teaspoon ground black pepper;6 center cut bone-in pork chops;2 tablespoons butter;1 cup water;2 cubes beef bouillon,2
18,Pork Chops,Gravy Baked Pork Chops,https://www.allrecipes.com/recipe/17546/gravy-baked-pork-chops/,10 m,45 m,55 m,Original recipe yields 4 servings,234  cals,12.1 ,7.3,23.1 ,76 ,587 ,4 (1 1/4 inch thick) pork chops;salt and pepper to taste;1 tablespoon butter;3/4 cup milk;1/4 cup water;1 (10.75 ounce) can condensed cream of mushroom soup,4
19,Pork Chops,Slow Cooker Pork Chops II,https://www.allrecipes.com/recipe/87805/slow-cooker-pork-chops-ii/,10 m,4 h,4 h 10 m,Original recipe yields 4 servings,275  cals,19.7 ,4.2,20.3 ,49 ,270 ,"1/4 cup olive oil;1 cup chicken broth;2 cloves garlic, minced;1 tablespoon paprika;1 tablespoon garlic powder;1 tablespoon poultry seasoning;1 teaspoon dried oregano;1 teaspoon dried basil;4 thick cut boneless pork chops;salt and pepper to taste",1
20,Pork Chops,Oven-Fried Pork Chops,https://www.allrecipes.com/recipe/24681/oven-fried-pork-chops/,10 m,20 m,30 m,Original recipe yields 4 servings,422  cals,14.3 ,38.6,32.3 ,128 ,897 ,"4 pork chops, trimmed;2 tablespoons butter, melted;1 egg, beaten;2 tablespoons milk;1/4 teaspoon black pepper;1 cup herb-seasoned dry bread stuffing mix",3
21,Pork Chops,Pork Chops with Raspberry Sauce,https://www.allrecipes.com/recipe/53733/pork-chops-with-raspberry-sauce/,15 m,15 m,30 m,Original recipe yields 4 servings,113  cals,6.3 ,14.9,0.2 ,8 ,167 ,"1/2 teaspoon dried thyme, crushed;1/2 teaspoon dried sage, crushed;1/4 teaspoon salt;1/4 teaspoon pepper;4 (4 ounce) boneless pork loin chops;1 tablespoon butter;1 tablespoon olive oil;1/4 cup seedless raspberry jam;2 tablespoons orange juice;2 tablespoons white wine vinegar;4 sprigs fresh thyme (optional)",3
22,Pork Chops,Cola Pork Chops,https://www.allrecipes.com/recipe/21291/cola-pork-chops/,10 m,1 h,1 h 10 m,Original recipe yields 8 servings,171  cals,6.4 ,14.3,14.3 ,37 ,357 ,1 cup ketchup;1 cup cola-flavored carbonated beverage;2 tablespoons brown sugar;8 pork chops;salt and pepper to taste,4
23,Pork Chops,Awesome Honey Pecan Pork Chops,https://www.allrecipes.com/recipe/14693/awesome-honey-pecan-pork-chops/,15 m,10 m,25 m,Original recipe yields 4 servings (4 serving),518  cals,30.7 ,30.3,30.6 ,100 ,102 ,"1 1/4 pounds boneless pork loin, pounded thin;1/2 cup all-purpose flour for coating;salt and pepper to taste;2 tablespoons butter;1/4 cup honey;1/4 cup chopped pecans",3
24,Pork Chops,Grilled Brown Sugar Pork Chops,https://www.allrecipes.com/recipe/35200/grilled-brown-sugar-pork-chops/,20 m,20 m,40 m,Original recipe yields 6 servings,262  cals,13.7 ,21.5,13.3 ,36 ,179 ,"1/2 cup brown sugar, firmly packed;1/2 cup apple juice;4 tablespoons vegetable oil;1 tablespoon soy sauce;1/2 teaspoon ground ginger;salt and pepper to taste;2 teaspoons cornstarch;1/2 cup water;6 boneless pork chops",3
25,Pork Chops,Modenese Pork Chops,https://www.allrecipes.com/recipe/59866/modenese-pork-chops/,10 m,30 m,40 m,Original recipe yields 4 servings,297  cals,19.2 ,1.5,23.2 ,88 ,698 ,"4 tablespoons butter;4 (1 inch thick) pork chops;1/2 cup dry white wine;1 teaspoon salt;1/8 teaspoon fresh ground black pepper;1/2 teaspoon crushed dried rosemary;2 cloves garlic, minced",2
26,Pork Chops,Golden Pork Chops,https://www.allrecipes.com/recipe/17926/golden-pork-chops/,15 m,1 h,1 h 15 m,Original recipe yields 6 servings,409  cals,32.6 ,8.8,19.4 ,79 ,754 ,"6 pork chops;1/4 teaspoon seasoned salt;1/4 teaspoon freshly ground black pepper;1 onion, chopped;1/2 cup fresh sliced mushrooms;2 (10.75 ounce) cans condensed golden mushroom soup",3
27,Pork Chops,Easy Caramelized Onion Pork Chops,https://www.allrecipes.com/recipe/31096/easy-caramelized-onion-pork-chops/,5 m,40 m,45 m,Original recipe yields 4 servings,47  cals,3.5 ,4,0.5 ,0 ,692 ,"1 tablespoon vegetable oil;4 (4 ounce) pork loin chops, 1/2 inch thick;3 teaspoons seasoning salt;2 teaspoons ground black pepper;1 onion, cut into strips;1 cup water",3
28,Pork Chops,Pork Chops Stuffed with Smoked Gouda and Bacon,https://www.allrecipes.com/recipe/69411/pork-chops-stuffed-with-smoked-gouda-and-bacon/,15 m,20 m,35 m,Original recipe yields 2 servings,394  cals,25.9 ,1.5,36.9 ,121 ,1001 ,"2 ounces smoked Gouda cheese, shredded;4 slices bacon, cooked and crumbled;1/4 cup chopped fresh parsley;1/8 teaspoon ground black pepper;2 (2 1/4 inch thick) center-cut, bone-in pork chops;1 teaspoon olive oil;1/4 teaspoon salt;ground black pepper",4
29,Pork Loin,Pork Loin Stuffed with Spinach,https://www.allrecipes.com/recipe/21700/pork-loin-stuffed-with-spinach/,25 m,2 h,2 h 25 m,Original recipe yields 5 servings,357  cals,13.4 ,12.3,45 ,118 ,584 ,"1/2 (10 ounce) package frozen chopped spinach, thawed and drained;3 tablespoons margarine;1/2 cup diced onion;1 clove garlic;1/3 cup dry bread crumbs;3 pounds pork tenderloin;2 tablespoons ketchup;1/4 cup orange juice;2 tablespoons teriyaki sauce;1/2 teaspoon ground cumin",3
30,Pork Loin,Balsamic Roasted Pork Loin,https://www.allrecipes.com/recipe/132815/balsamic-roasted-pork-loin/,5 m,1 h,3 h 5 m,Original recipe yields 8 servings (2 pound),299  cals,23.4 ,3.1,18.3 ,55 ,732 ,2 tablespoons steak seasoning rub;1/2 cup balsamic vinegar;1/2 cup olive oil;2 pounds boneless pork loin roast,3
31,Pork Loin,Swedish Cured Pork Loin,https://www.allrecipes.com/recipe/17792/swedish-cured-pork-loin/,15 m,1 h,1 h 15 m,Original recipe yields 9 servings (8 to 10 servings),277  cals,8.2 ,4.3,43.7 ,139 ,1670 ,4 pounds boneless pork loin roast;3 tablespoons white sugar;2 tablespoons salt;1 teaspoon ground cumin;1/2 teaspoon ground cardamom,4
32,Pork Loin,Cajun Roasted Pork Loin,https://www.allrecipes.com/recipe/173906/cajun-roasted-pork-loin/,15 m,2 h 10 m,2 h 25 m,Original recipe yields 8 servings,409  cals,24.5 ,7.4,37.5 ,118 ,178 ,"2 tablespoons butter;1/2 teaspoon cayenne pepper;1 teaspoon dried oregano;1/2 teaspoon ground black pepper;1/2 teaspoon dried thyme;1/2 teaspoon ground mustard;2 cloves garlic, minced;1 (4 pound) pork loin roast;salt and pepper to taste;1 tablespoon olive oil;2 carrot, cut into 1/2 inch pieces;1 red bell pepper, cut into 1/2 inch pieces;1 stalk celery, cut into 1/2 inch pieces;1 large onion, cut into 1/2-inch pieces;3 tablespoons all-purpose flour;1/2 cup chicken broth",4
33,Pork Loin,Roasted Pork Loin,https://www.allrecipes.com/recipe/21766/roasted-pork-loin/,20 m,1 h,1 h 20 m,Original recipe yields 8 servings,238  cals,16.2 ,1.1,18.4 ,54 ,43 ,"3 cloves garlic, minced;1 tablespoon dried rosemary;salt and pepper to taste;2 pounds boneless pork loin roast;1/4 cup olive oil;1/2 cup white wine",3
34,Pork Loin,Quick Savory Cranberry Glazed Pork Loin Roast,https://www.allrecipes.com/recipe/184255/quick-savory-cranberry-glazed-pork-loin-roast/,10 m,50 m,1 h 10 m,Original recipe yields 10 servings (1 roast),419  cals,15.9 ,38.8,29.6 ,88 ,805 ,"1 (14.5 ounce) can whole berry cranberry sauce;1 cup apple jelly;1 tablespoon Dijon mustard;4 cubes chicken bouillon, crushed;1 teaspoon prepared horseradish;2 teaspoons garlic powder;2 tablespoons chopped fresh thyme;1 (4 pound) boneless pork loin roast;1 teaspoon salt;1 teaspoon ground black pepper",4
35,Pork Loin,Asian Pork Tenderloin,https://www.allrecipes.com/recipe/83117/asian-pork-tenderloin/,15 m,30 m,8 h 45 m,Original recipe yields 4 servings,385  cals,19.8 ,15.7,36.6 ,98 ,922 ,"1/3 cup lite soy sauce;1/4 cup sesame oil;2 tablespoons Worcestershire sauce;1/8 cup packed light brown sugar;3 green onions, chopped;4 cloves garlic, crushed;1 1/2 tablespoons Asian chile paste;1 1/2 teaspoons pepper;1 (2 pound) fat-trimmed pork tenderloin",3
36,Pork Loin,Cranberry Apple Stuffed Pork Loin,https://www.allrecipes.com/recipe/213739/cranberry-apple-stuffed-pork-loin/,25 m,1 h,1 h 35 m,Original recipe yields 10 servings (1 3-pound pork loin),267  cals,11 ,16,25.5 ,66 ,307 ,1 cup chicken flavored dry stuffing mix;1/2 cup water;1 (3 pound) boneless pork loin roast;1 cup chopped apple;1/3 cup dried cranberries;1/3 cup chopped toasted pecans;1/4 cup finely chopped onion;salt and black pepper to taste,4
37,Pork Loin,Wine and Dijon Marinated Pork Loin,https://www.allrecipes.com/recipe/143105/wine-and-dijon-marinated-pork-loin/,25 m,1 h 30 m,1 h 55 m,Original recipe yields 6 servings,281  cals,10.2 ,6.5,36.2 ,99 ,1338 ,"3 pounds pork tenderloin;3 cloves garlic, minced;1 red onion, minced;1/4 cup finely chopped fresh parsley;3 tablespoons Dijon mustard;1/3 cup white wine;1/4 cup plain yogurt;2 tablespoons extra-virgin olive oil;2 teaspoons salt;1 teaspoon freshly ground black pepper;1/2 teaspoon crushed red pepper flakes;1/2 teaspoon dried oregano;1/2 teaspoon dried basil;1/2 teaspoon dried thyme;1 1/2 cubes chicken bouillon, crushed;3 tablespoons fresh lemon juice",4
38,Pork Loin,Simple BBQ Ribs,https://www.allrecipes.com/recipe/16448/simple-bbq-ribs/,30 m,1 h 30 m,2 h,Original recipe yields 4 servings,441  cals,22.2 ,24.5,33.3 ,128 ,4260 ,2 1/2 pounds country style pork ribs;1 tablespoon garlic powder;1 teaspoon ground black pepper;2 tablespoons salt;1 cup barbeque sauce,3
39,Pork Loin,Herb Roasted Pork,https://www.allrecipes.com/recipe/57761/herb-roasted-pork/,20 m,3 h,3 h 20 m,Original recipe yields 8 servings,472  cals,24.6 ,13.9,45.8 ,138 ,470 ,"1 teaspoon rubbed sage;1/2 teaspoon salt;1/4 teaspoon pepper;1 clove garlic, crushed;1 (5 pound) boneless pork loin;1/2 cup sugar;1 tablespoon cornstarch;1/4 cup vinegar;1/4 cup water;2 tablespoons soy sauce",4
40,Pork Loin,Pork Chops with Raspberry Sauce,https://www.allrecipes.com/recipe/53733/pork-chops-with-raspberry-sauce/,15 m,15 m,30 m,Original recipe yields 4 servings,113  cals,6.3 ,14.9,0.2 ,8 ,167 ,"1/2 teaspoon dried thyme, crushed;1/2 teaspoon dried sage, crushed;1/4 teaspoon salt;1/4 teaspoon pepper;4 (4 ounce) boneless pork loin chops;1 tablespoon butter;1 tablespoon olive oil;1/4 cup seedless raspberry jam;2 tablespoons orange juice;2 tablespoons white wine vinegar;4 sprigs fresh thyme (optional)",3
41,Pork Loin,Apple Butter Pork Loin,https://www.allrecipes.com/recipe/60492/apple-butter-pork-loin/,15 m,3 h,3 h 15 m,Original recipe yields 6 servings,607  cals,25.4 ,25.7,64.9 ,194 ,151 ,2 (2 pound) boneless pork loin roast;seasoning salt to taste;2 cups apple juice;1/2 cup apple butter;1/4 cup brown sugar;2 tablespoons water;1/4 teaspoon ground cinnamon;1/4 teaspoon ground cloves,4
42,Pork Loin,Easy Caramelized Onion Pork Chops,https://www.allrecipes.com/recipe/31096/easy-caramelized-onion-pork-chops/,5 m,40 m,45 m,Original recipe yields 4 servings,47  cals,3.5 ,4,0.5 ,0 ,692 ,"1 tablespoon vegetable oil;4 (4 ounce) pork loin chops, 1/2 inch thick;3 teaspoons seasoning salt;2 teaspoons ground black pepper;1 onion, cut into strips;1 cup water",3
43,Pork Loin,Pork Marsala,https://www.allrecipes.com/recipe/140829/pork-marsala/,10 m,20 m,30 m,Original recipe yields 4 servings,455  cals,27.6 ,18.3,17.6 ,61 ,356 ,"1/3 cup all-purpose flour;1/4 teaspoon salt;1/4 teaspoon garlic salt;3/4 teaspoon garlic powder;1/2 teaspoon dried oregano;1 pound boneless pork loin chops, pounded thin;3 tablespoons butter;1/4 cup olive oil;2 cups sliced fresh mushrooms;1 teaspoon minced garlic;1 cup Marsala wine",3
44,Pork Loin,Slow Cooker Cranberry Pork,https://www.allrecipes.com/recipe/16465/slow-cooker-cranberry-pork/,10 m,4 h,4 h 10 m,Original recipe yields 6 servings,374  cals,15.1 ,32.9,26.8 ,80 ,184 ,"1 (16 ounce) can cranberry sauce;1/3 cup French salad dressing;1 onion, sliced;1 (3 pound) boneless pork loin roast",2
45,Pork Loin,"Pork Chops with Fresh Tomato, Onion, Garlic, and Feta",https://www.allrecipes.com/recipe/87438/pork-chops-with-fresh-tomato-onion-garlic-and-feta/,15 m,20 m,35 m,Original recipe yields 4 servings,452  cals,17.9 ,34.1,40.7 ,113 ,690 ,"2 tablespoons olive oil, divided;1 large onion, halved and thinly sliced;4 pork loin chops, 1 inch thick;salt to taste;black pepper to taste;garlic powder to taste;1/2 pint red grape tomatoes, halved;1/2 pint yellow grape tomatoes, halved;3 cloves garlic, diced;1 tablespoon dried basil;2 1/2 teaspoons balsamic vinegar;4 ounces feta cheese, crumbled",3
46,Pork Loin,Slow Cooker Teriyaki Pork Tenderloin,https://www.allrecipes.com/recipe/165025/slow-cooker-teriyaki-pork-tenderloin/,25 m,4 h 10 m,4 h 40 m,Original recipe yields 8 servings,177  cals,6.2 ,10.3,19.2 ,50 ,877 ,"2 tablespoons olive oil;2 pounds pork tenderloin;1/2 cup teriyaki sauce;1 cup chicken broth;1/4 cup brown sugar;4 cloves garlic, chopped;3 fresh red chile pepper, finely chopped;1/2 large onion, sliced;1/4 teaspoon black pepper",3
47,Pork Loin,Grilled Pork Loin Chops,https://www.allrecipes.com/recipe/218075/grilled-pork-loin-chops/,10 m,25 m,4 h 35 m,Original recipe yields 2 servings,429  cals,8.4 ,49.3,39.5 ,98 ,1726 ,"2 cloves garlic, minced;2 tablespoons brown sugar;3 tablespoons honey;3 tablespoons soy sauce;3 tablespoons Worcestershire sauce;2 teaspoons ketchup;1/2 teaspoon ground ginger;1/2 teaspoon onion powder;1/4 teaspoon ground cinnamon;1/8 teaspoon cayenne pepper;2 (6 ounce) thick-cut boneless pork loin chops",4
48,Pork Loin,Mexican Style Shredded Pork,https://www.allrecipes.com/recipe/72532/mexican-style-shredded-pork/,15 m,7 h,7 h 30 m,Original recipe yields 6 servings,520  cals,19 ,43,41.1 ,108 ,802 ,"1 (3 pound) boneless pork loin roast, cut into 2 inch pieces;1/2 teaspoon salt;2 (4 ounce) cans diced green chile peppers;3 cloves garlic, crushed;1/4 cup chipotle sauce;3 1/4 cups water, divided;1 1/2 cups uncooked long grain white rice;1/4 cup fresh lime juice;1/4 cup chopped cilantro",4
49,Pork Loin,Easy Roasted Pork,https://www.allrecipes.com/recipe/31827/easy-roasted-pork/,15 m,1 h,1 h 15 m,Original recipe yields 6 servings,402  cals,19 ,26.4,29.9 ,95 ,83 ,2/3 cup packed light brown sugar;1/4 cup cinnamon applesauce;1 1/2 teaspoons ground ginger;2 pounds boneless pork loin roast,4
50,Pork Loin,Maple Baked Pork Loin Roast,https://www.allrecipes.com/recipe/133042/maple-baked-pork-loin-roast/,15 m,2 h 5 m,2 h 20 m,Original recipe yields 8 servings (1 loin roast),397  cals,12.8 ,28.1,41 ,127 ,340 ,1 tablespoon canola oil;1 (4 pound) boneless pork loin roast;salt and pepper to taste;all-purpose flour for dredging;3/4 cup maple syrup;3/4 cup ketchup;1/3 cup water;1 tablespoon minced garlic,4
51,Pork Loin,Herb Roasted Pork Loin and Potatoes,https://www.allrecipes.com/recipe/70562/herb-roasted-pork-loin-and-potatoes/,20 m,1 h 50 m,2 h 25 m,Original recipe yields 8 servings,347  cals,12.3 ,29.5,28.9 ,79 ,53 ,"6 medium potatoes, peeled and quartered;2 tablespoons olive oil;1/2 teaspoon dried thyme;1/2 teaspoon garlic powder;1 1/2 teaspoons chopped fresh chives;salt and pepper to taste;1 (4 pound) boneless pork loin roast;1 teaspoon dried thyme;1 teaspoon garlic powder;1 teaspoon onion powder;salt and pepper to taste",4
52,Pork Loin,Simple Savory Pork Roast,https://www.allrecipes.com/recipe/39447/simple-savory-pork-roast/,15 m,1 h,1 h 15 m,Original recipe yields 6 servings,335  cals,19.7 ,0.4,36.5 ,110 ,684 ,1 1/2 tablespoons fresh rosemary;2 teaspoons garlic salt;1/2 teaspoon dried thyme;1/4 teaspoon freshly ground black pepper;3 pounds boneless pork loin roast,3
53,Pork Loin,Maple-Brined Pork Loin,https://www.allrecipes.com/recipe/220989/maple-brined-pork-loin/,15 m,1 h 5 m,9 h 20 m,Original recipe yields 6 servings (1 pork roast),376  cals,18.9 ,19.3,30.7 ,92 ,225 ,"1 quart cold water;1/4 cup salt;1/3 cup maple syrup;3 cloves garlic, crushed;3 tablespoons chopped fresh ginger;2 teaspoons dried rosemary;1 tablespoon cracked black pepper;1/2 teaspoon red pepper flakes;1 (2 1/2 pound) boneless pork loin roast;salt and freshly ground black pepper;1 tablespoon vegetable oil;2 tablespoons maple syrup;2 tablespoons Dijon mustard",7
54,Pork Loin,Pork Roast with Thyme,https://www.allrecipes.com/recipe/14708/pork-roast-with-thyme/,20 m,3 h,3 h 20 m,Original recipe yields 12 servings,198  cals,11.2 ,0.6,21.8 ,66 ,247 ,"5 pounds pork roast, trimmed;3 cloves garlic, sliced;1 teaspoon salt;1/2 tablespoon ground black pepper;3 bay leaves;1/2 cup cider vinegar;1 teaspoon dried thyme",3
55,Pork Sausage,Sausage Gravy III,https://www.allrecipes.com/recipe/17919/sausage-gravy-iii/,10 m,20 m,30 m,Original recipe yields 4 servings,671  cals,55.9 ,18.6,22.2 ,97 ,919 ,1 pound ground pork sausage;2 tablespoons margarine;1/4 cup all-purpose flour;4 cups milk;salt and pepper to taste,2
56,Pork Sausage,World's Best Lasagna,https://www.allrecipes.com/recipe/23600/worlds-best-lasagna/,30 m,2 h 30 m,3 h 15 m,Original recipe yields 12 servings,448  cals,21.3 ,36.5,29.7 ,82 ,1400 ,"1 pound sweet Italian sausage;3/4 pound lean ground beef;1/2 cup minced onion;2 cloves garlic, crushed;1 (28 ounce) can crushed tomatoes;2 (6 ounce) cans tomato paste;2 (6.5 ounce) cans canned tomato sauce;1/2 cup water;2 tablespoons white sugar;1 1/2 teaspoons dried basil leaves;1/2 teaspoon fennel seeds;1 teaspoon Italian seasoning;1 1/2 teaspoons salt, divided, or to taste;1/4 teaspoon ground black pepper;4 tablespoons chopped fresh parsley;12 lasagna noodles;16 ounces ricotta cheese;1 egg;3/4 pound mozzarella cheese, sliced;3/4 cup grated Parmesan cheese",5
