,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
10,Asparagus Side Dishes,Pan-Fried Asparagus,https://www.allrecipes.com/recipe/18318/pan-fried-asparagus/,5 m,15 m,25 m,Original recipe yields 4 servings,188  cals,18.4 ,5.2,2.8 ,31 ,525 ,"1/4 cup butter;2 tablespoons olive oil;1 teaspoon coarse salt;1/4 teaspoon ground black pepper;3 cloves garlic, minced;1 pound fresh asparagus spears, trimmed",1
11,Asparagus Side Dishes,Sauteed Garlic Asparagus,https://www.allrecipes.com/recipe/92845/sauteed-garlic-asparagus/,10 m,20 m,30 m,Original recipe yields 4 servings,102  cals,8.8 ,5.2,2.7 ,23 ,64 ,"3 tablespoons butter or margarine;1 bunch fresh asparagus;3 cloves garlic, chopped",1
12,Asparagus Side Dishes,Grilled Asparagus,https://www.allrecipes.com/recipe/17445/grilled-asparagus/,15 m,3 m,18 m,Original recipe yields 4 servings,53  cals,3.5 ,4.4,2.5 ,0 ,2 ,"1 pound fresh asparagus spears, trimmed;1 tablespoon olive oil;salt and pepper to taste",3
13,Asparagus Side Dishes,Asparagus Parmesan,https://www.allrecipes.com/recipe/58645/asparagus-parmesan/,5 m,10 m,15 m,Original recipe yields 5 servings,199  cals,17.5 ,4.1,7.8 ,19 ,248 ,"1 tablespoon butter;1/4 cup olive oil;1 pound fresh asparagus spears, trimmed;3/4 cup grated Parmesan cheese;salt and pepper to taste",1
14,Asparagus Side Dishes,Prosciutto Wrapped Asparagus,https://www.allrecipes.com/recipe/42704/prosciutto-wrapped-asparagus/,15 m,15 m,30 m,Original recipe yields 4 servings,292  cals,24.6 ,2.7,14.8 ,71 ,1210 ,"1/2 pound prosciutto, sliced;1/2 (8 ounce) package Neufchatel cheese, softened;12 spears fresh asparagus, trimmed",3
15,Asparagus Side Dishes,Asparagus with Parmesan Crust,https://www.allrecipes.com/recipe/34946/asparagus-with-parmesan-crust/,10 m,15 m,25 m,Original recipe yields 4 servings,93  cals,5.6 ,7,5.3 ,6 ,114 ,"1 pound thin asparagus spears;1 tablespoon extra virgin olive oil;1 ounce shaved Parmesan cheese;freshly ground black pepper to taste;1/4 cup balsamic vinegar, or to taste",3
16,Asparagus Side Dishes,Roasted Asparagus with Parmesan,https://www.allrecipes.com/recipe/220195/roasted-asparagus-with-parmesan/,5 m,15 m,20 m,Original recipe yields 4 servings,46  cals,1.7 ,4.7,4.4 ,4 ,660 ,"olive oil cooking spray;1 pound fresh asparagus, tough ends trimmed;1/4 cup shredded Parmesan cheese;1 teaspoon sea salt;1/4 teaspoon garlic powder, or to taste",4
17,Asparagus Side Dishes,Superfast Asparagus,https://www.allrecipes.com/recipe/161685/superfast-asparagus/,5 m,10 m,15 m,Original recipe yields 3 servings,32  cals,0.2 ,6.3,3.4 ,0 ,161 ,1 pound asparagus;1 teaspoon Cajun seasoning,3
18,Asparagus Side Dishes,Oven Roasted Red Potatoes and Asparagus,https://www.allrecipes.com/recipe/60924/oven-roasted-red-potatoes-and-asparagus/,15 m,45 m,1 h,Original recipe yields 6 servings,149  cals,4.9 ,23.5,4.2 ,0 ,651 ,"1 1/2 pounds red potatoes, cut into chunks;2 tablespoons extra virgin olive oil;8 cloves garlic, thinly sliced;4 teaspoons dried rosemary;4 teaspoons dried thyme;2 teaspoons kosher salt;1 bunch fresh asparagus, trimmed and cut into 1 inch pieces;ground black pepper to taste",3
19,Asparagus Side Dishes,Garlic Asparagus with Lime,https://www.allrecipes.com/recipe/81473/garlic-asparagus-with-lime/,15 m,10 m,25 m,Original recipe yields 4 servings,73  cals,4.5 ,7.2,2.9 ,3 ,11 ,"1 teaspoon butter;1 tablespoon olive oil;1 clove garlic, minced;1 medium shallot, minced;1 bunch fresh asparagus spears, trimmed;1/4 lime, juiced;salt and pepper to taste",1
20,Asparagus Side Dishes,Asparagus Side Dish,https://www.allrecipes.com/recipe/152030/asparagus-side-dish/,5 m,12 m,17 m,Original recipe yields 4 servings,194  cals,16.6 ,6.8,6.7 ,9 ,160 ,"1 bunch fresh asparagus, trimmed;2/3 cup water;1/4 cup olive oil;1/2 cup grated Parmesan cheese;10 grape tomatoes, halved",1
21,Asparagus Side Dishes,Asparagus with Sliced Almonds and Parmesan Cheese,https://www.allrecipes.com/recipe/85495/asparagus-with-sliced-almonds-and-parmesan-cheese/,,,,,,,,,,,,0
22,Asparagus Side Dishes,Roasted Vegetable Orzo,https://www.allrecipes.com/recipe/171738/roasted-vegetable-orzo/,25 m,20 m,45 m,Original recipe yields 4 servings,621  cals,11.4 ,104.5,24.9 ,3 ,1042 ,"1 zucchini, sliced;1 summer squash, sliced;1 red onion, cut into chunks;1 pound asparagus, cut into 1-inch pieces;1 pound portobello mushrooms, thickly sliced;4 cloves garlic, minced;2 tablespoons olive oil;1 pinch white sugar;salt and black pepper to taste;4 cubes chicken bouillon;1/4 cup dry white wine;1 (16 ounce) package orzo pasta;2 tablespoons grated Parmesan cheese",4
23,Asparagus Side Dishes,Roasted Asparagus and Garlic,https://www.allrecipes.com/recipe/15501/roasted-asparagus-and-garlic/,,,,Original recipe yields 6 servings (6 servings/ serving size: 1/2 cup),72  cals,4.6 ,5.1,1.9 ,0 ,3 ,12 cloves garlic;2 tablespoons olive oil;1/4 cup white wine;3 cups diagonally sliced asparagus;6 sprigs fresh thyme,2
24,Asparagus Side Dishes,Easy Asparagus,https://www.allrecipes.com/recipe/85922/easy-asparagus/,10 m,10 m,20 m,Original recipe yields 2 servings,123  cals,8.1 ,7.8,3.3 ,2 ,178 ,"1 tablespoon olive oil;1/4 cup sliced purple onion;1 clove garlic, chopped;salt and pepper to taste;lemon pepper to taste;10 spears fresh asparagus;2 tablespoons white wine;1 tablespoon Parmesan cheese;1 tablespoon crushed whole wheat crackers",2
25,Asparagus Side Dishes,Eggplant Mixed Grill,https://www.allrecipes.com/recipe/73297/eggplant-mixed-grill/,15 m,12 m,2 h 30 m,Original recipe yields 6 servings,107  cals,4.9 ,13.3,4.3 ,0 ,340 ,"2 tablespoons olive oil;2 tablespoons chopped fresh parsley;2 tablespoons chopped fresh oregano;2 tablespoons chopped fresh basil;1 tablespoon balsamic vinegar;1 teaspoon kosher salt;1/2 teaspoon black pepper;6 cloves garlic, minced;1 red onion, cut into wedges;18 spears fresh asparagus, trimmed;12 crimini mushrooms, stems removed;1 (1 pound) eggplant, sliced into 1/4 inch rounds;1 red bell pepper, cut into wedges;1 yellow bell pepper, cut into wedges",3
26,Broccoli Side Dishes,Roasted Garlic Lemon Broccoli,https://www.allrecipes.com/recipe/144346/roasted-garlic-lemon-broccoli/,,,,,,,,,,,,0
27,Broccoli Side Dishes,Broccoli in Roast Chicken Drippings,https://www.allrecipes.com/recipe/98544/broccoli-in-roast-chicken-drippings/,,,,,,,,,,,,0
28,Broccoli Side Dishes,Browned Butter Vegetables with Almonds,https://www.allrecipes.com/recipe/63336/browned-butter-vegetables-with-almonds/,15 m,15 m,30 m,Original recipe yields 6 servings,185  cals,16.6 ,7.4,2.5 ,41 ,510 ,"1/2 cup butter;1 teaspoon garlic salt;1 teaspoon garlic pepper;2 tablespoons sliced almonds;2 tablespoons white wine;1 medium onion, chopped;1 medium red bell pepper, chopped;2 cups chopped broccoli;2 cups chopped cauliflower",1
29,Broccoli Side Dishes,Broccoli with Lemon Butter Sauce,https://www.allrecipes.com/recipe/88520/broccoli-with-lemon-butter-sauce/,,,,,,,,,,,,0
30,Broccoli Side Dishes,Broccoli Rice Casserole,https://www.allrecipes.com/recipe/18253/broccoli-rice-casserole/,,,,,,,,,,,,0
31,Broccoli Side Dishes,Brilliant Sauteed Broccoli,https://www.allrecipes.com/recipe/138016/brilliant-sauteed-broccoli/,,,,,,,,,,,,0
32,Broccoli Side Dishes,Fried Broccoli,https://www.allrecipes.com/recipe/187946/fried-broccoli/,,,,,,,,,,,,0
33,Broccoli Side Dishes,Broccoli Cheese Bake,https://www.allrecipes.com/recipe/20516/broccoli-cheese-bake/,,,,,,,,,,,,0
34,Broccoli Side Dishes,Broccoli with Garlic Butter and Cashews,https://www.allrecipes.com/recipe/86687/broccoli-with-garlic-butter-and-cashews/,,,,,,,,,,,,0
35,Broccoli Side Dishes,Maria's Broccoli Rabe,https://www.allrecipes.com/recipe/21181/marias-broccoli-rabe/,,,,,,,,,,,,0
36,Broccoli Side Dishes,Broccoli With Lemon Almond Butter,https://www.allrecipes.com/recipe/13920/broccoli-with-lemon-almond-butter/,,,,,,,,,,,,0
37,Broccoli Side Dishes,Broccoli and Rice Stir Fry,https://www.allrecipes.com/recipe/22916/broccoli-and-rice-stir-fry/,,,,,,,,,,,,0
38,Broccoli Side Dishes,Awesome Broccoli Marinara,https://www.allrecipes.com/recipe/71881/awesome-broccoli-marinara/,,,,,,,,,,,,0
39,Broccoli Side Dishes,Baked Broccoli,https://www.allrecipes.com/recipe/215676/baked-broccoli/,,,,,,,,,,,,0
40,Broccoli Side Dishes,Roasted Broccoli,https://www.allrecipes.com/recipe/166467/roasted-broccoli/,,,,,,,,,,,,0
41,Broccoli Side Dishes,Broccoli Cauliflower Casserole,https://www.allrecipes.com/recipe/234281/broccoli-cauliflower-casserole/,,,,,,,,,,,,0
42,Broccoli Side Dishes,Easy Roasted Broccoli,https://www.allrecipes.com/recipe/240438/easy-roasted-broccoli/,,,,,,,,,,,,0
43,Broccoli Side Dishes,Rach's Broccoli Casserole,https://www.allrecipes.com/recipe/164998/rachs-broccoli-casserole/,,,,,,,,,,,,0
44,Broccoli Side Dishes,Sesame Broccoli,https://www.allrecipes.com/recipe/23262/sesame-broccoli/,,,,,,,,,,,,0
45,Broccoli Side Dishes,Garlic Roasted Broccoli with Parmesan Cheese,https://www.allrecipes.com/recipe/235691/garlic-roasted-broccoli-with-parmesan-cheese/,,,,Original recipe yields 6 servings,123  cals,10.9 ,4,3.7 ,6 ,265 ,"1 head broccoli, washed and cut into bite-sized pieces;2 cloves garlic, minced;4 tablespoons extra virgin olive oil, divided;1/2 teaspoon kosher salt;1/2 teaspoon coarse ground black pepper;1 tablespoon lemon juice;1/4 cup Dietz & Watson Shaved Parmesan Cheese",6
46,Broccoli Side Dishes,Broccoli with Poppy Seed Butter and Parmesan Cheese,https://www.allrecipes.com/recipe/166835/broccoli-with-poppy-seed-butter-and-parmesan-cheese/,,,,,,,,,,,,0
47,Broccoli Side Dishes,Stir-Fried Kale and Broccoli Florets,https://www.allrecipes.com/recipe/87822/stir-fried-kale-and-broccoli-florets/,,,,,,,,,,,,0
48,Broccoli Side Dishes,Quick and Simple Broccoli and Cheese,https://www.allrecipes.com/recipe/21155/quick-and-simple-broccoli-and-cheese/,,,,,,,,,,,,0
49,Brussels Sprouts Side Dishes,Duck Fat-Roasted Brussels Sprouts,https://www.allrecipes.com/recipe/231351/duck-fat-roasted-brussels-sprouts/,20 m,15 m,35 m,Original recipe yields 4 servings,125  cals,3.1 ,23.4,8 ,2 ,106 ,"2 tablespoons duck fat, or more as needed;2 pounds Brussels sprouts, trimmed and halved lengthwise;salt and freshly ground black pepper to taste;1 pinch cayenne pepper, or more to taste;1 lemon, juiced",4
50,Brussels Sprouts Side Dishes,Fried Brussels Sprouts,https://www.allrecipes.com/recipe/245406/fried-brussels-sprouts/,15 m,20 m,35 m,Original recipe yields 4 servings,146  cals,6 ,16.7,8.3 ,15 ,379 ,"6 slices bacon, cut into bite-size pieces;1/2 onion, diced;1 (12 ounce) package fresh Brussels sprouts, trimmed and sliced;2 tablespoons white sugar, or to taste (optional);salt and ground black pepper to taste",2
51,Brussels Sprouts Side Dishes,Easy Lime Shredded Brussels Sprouts,https://www.allrecipes.com/recipe/257455/easy-lime-shredded-brussels-sprouts/,,,,,,,,,,,,0
52,Brussels Sprouts Side Dishes,Quick Brussels and Bacon,https://www.allrecipes.com/recipe/150818/quick-brussels-and-bacon/,15 m,15 m,30 m,Original recipe yields 6 servings,189  cals,14 ,11.2,6.4 ,19 ,255 ,"6 slices bacon;1/2 tablespoon olive oil;3 shallots, chopped;1 (16 ounce) package frozen Brussels sprouts, thawed and halved",2
53,Brussels Sprouts Side Dishes,Balsamic Brussels Sprouts with Feta Cheese and Walnuts,https://www.allrecipes.com/recipe/240811/balsamic-brussels-sprouts-with-feta-cheese-and-walnuts/,15 m,40 m,55 m,Original recipe yields 6 servings,227  cals,14.7 ,21.8,5.2 ,8 ,156 ,"1 pound Brussels sprouts, trimmed and halved;1 large red onion, chopped;6 cloves garlic, chopped;1/3 cup balsamic vinegar;1/4 cup olive oil;2 tablespoons maple syrup;salt and ground black pepper to taste;1/4 cup walnuts;1/4 cup sweetened dried cranberries;2 ounces crumbled feta cheese",4
54,Brussels Sprouts Side Dishes,Caramelized Brussels Sprouts with Pistachios,https://www.allrecipes.com/recipe/16015/caramelized-brussels-sprouts-with-pistachios/,,,,Original recipe yields 8 servings,271  cals,15.9 ,28.9,9.9 ,31 ,93 ,"4 pounds Brussels sprouts;1/2 cup unsalted butter;4 small red onions, cut into strips;1/4 cup red wine vinegar;2 tablespoons white sugar;salt and pepper to taste;1/2 cup coarsely chopped pistachios",4
55,Brussels Sprouts Side Dishes,KISS: Keep it Simple (Brussels) Sprouts,https://www.allrecipes.com/recipe/237093/kiss-keep-it-simple-brussels-sprouts/,10 m,5 m,15 m,Original recipe yields 4 servings,110  cals,7.1 ,10.5,3.9 ,0 ,509 ,"1 pound Brussels sprouts, trimmed and halved lengthwise;2 tablespoons olive oil;1 teaspoon kosher salt;1 teaspoon coarse-ground black pepper",2
56,Brussels Sprouts Side Dishes,Truly Delicious Brussels Sprouts,https://www.allrecipes.com/recipe/221966/truly-delicious-brussels-sprouts/,5 m,5 m,10 m,Original recipe yields 4 servings,45  cals,2.4 ,5.4,2 ,3 ,22 ,"1 teaspoon butter;1 teaspoon olive oil;12 Brussels sprouts, trimmed and thinly sliced;1 tablespoon lemon juice;salt and pepper to taste",3
57,Brussels Sprouts Side Dishes,Brussels Sprouts Gratin,https://www.allrecipes.com/recipe/211401/brussels-sprouts-gratin/,15 m,35 m,1 h,Original recipe yields 4 servings,312  cals,25.4 ,15.8,8 ,70 ,625 ,"1 pound Brussels sprouts, cleaned and trimmed;2 slices bacon, cut into 1/2 inch pieces;salt and ground black pepper to taste;1/2 cup heavy cream;1/4 cup bread crumbs;1/4 cup grated Parmesan cheese;2 tablespoons butter, cut into tiny pieces",4
58,Brussels Sprouts Side Dishes,Roasted Brussels Sprouts,https://www.allrecipes.com/recipe/67952/roasted-brussels-sprouts/,15 m,45 m,1 h,Original recipe yields 6 servings,104  cals,7.3 ,10,2.9 ,0 ,344 ,"1 1/2 pounds Brussels sprouts, ends trimmed and yellow leaves removed;3 tablespoons olive oil;1 teaspoon kosher salt;1/2 teaspoon freshly ground black pepper",3
59,Brussels Sprouts Side Dishes,Shredded Brussels Sprouts,https://www.allrecipes.com/recipe/53715/shredded-brussels-sprouts/,20 m,25 m,45 m,Original recipe yields 8 servings,217  cals,15.8 ,12.4,10.2 ,26 ,344 ,"1/2 pound sliced bacon;1/4 cup butter;2/3 cup pine nuts;2 pounds Brussels sprouts, cored and shredded;3 green onions, minced;1/2 teaspoon seasoning salt;pepper to taste",2
60,Brussels Sprouts Side Dishes,Parmesan Brussels Sprouts,https://www.allrecipes.com/recipe/228873/parmesan-brussels-sprouts/,10 m,15 m,25 m,Original recipe yields 2 servings,203  cals,18.9 ,6.3,4.2 ,50 ,291 ,"1 tablespoon butter;2 cloves garlic, chopped;1 tablespoon butter;6 Brussels sprouts, trimmed and halved;1 tablespoon butter;2 tablespoons shredded Parmesan cheese, or more to taste;salt and ground black pepper to taste",2
61,Brussels Sprouts Side Dishes,Maple Roasted Brussels Sprouts with Bacon,https://www.allrecipes.com/recipe/228875/maple-roasted-brussels-sprouts-with-bacon/,10 m,45 m,55 m,Original recipe yields 6 servings,175  cals,12.1 ,13.6,4.8 ,7 ,352 ,"1 pound Brussels sprouts, trimmed;1/4 cup extra-virgin olive oil;3 tablespoons pure maple syrup;4 slices bacon, cut into 1/2-inch pieces;1/2 teaspoon salt;1/4 teaspoon freshly ground black pepper",3
62,Brussels Sprouts Side Dishes,Breaded Brussels Sprouts,https://www.allrecipes.com/recipe/15276/breaded-brussels-sprouts/,25 m,12 m,37 m,Original recipe yields 8 servings,112  cals,6.9 ,10.3,4.4 ,17 ,444 ,"1 1/2 pounds Brussels sprouts;1 teaspoon salt;4 tablespoons butter, melted;4 tablespoons grated Parmesan cheese;4 tablespoons dried bread crumbs;1/4 teaspoon garlic powder;1/4 teaspoon ground black pepper;1/4 teaspoon seasoning salt",5
63,Brussels Sprouts Side Dishes,Skillet-Braised Brussels Sprouts,https://www.allrecipes.com/recipe/235449/skillet-braised-brussels-sprouts/,15 m,25 m,40 m,Original recipe yields 4 servings,128  cals,7.1 ,11.3,7.3 ,18 ,344 ,"4 slices thick-cut bacon, sliced into 1/4-inch strips, or more to taste;1 pound Brussels sprouts, trimmed and halved, or more to taste;1 clove garlic, thinly sliced, or more to taste;1/2 cup chicken stock, or more as needed;1 tablespoon butter, or to taste;1 tablespoon balsamic vinegar, or more to taste;salt and ground black pepper to taste",4
64,Brussels Sprouts Side Dishes,Brussels Sprouts in a Sherry Bacon Cream Sauce,https://www.allrecipes.com/recipe/216028/brussels-sprouts-in-a-sherry-bacon-cream-sauce/,20 m,35 m,1 h 55 m,Original recipe yields 4 servings,371  cals,30.8 ,16.9,9 ,60 ,2190 ,"1 tablespoon salt;1 pound Brussels sprouts, trimmed and halved lengthwise;2 tablespoons olive oil;sea salt and freshly ground black pepper to taste;4 slices bacon, chopped;1 shallot, chopped;7 cremini mushrooms, chopped, or more to taste;1 clove garlic, minced;1/4 cup cream sherry;1/2 cup heavy cream",4
65,Brussels Sprouts Side Dishes,Bella's Brussels Sprouts with Bacon,https://www.allrecipes.com/recipe/168877/bellas-brussels-sprouts-with-bacon/,20 m,30 m,50 m,Original recipe yields 4 servings,254  cals,14 ,22.5,13.3 ,26 ,836 ,"1/2 pound bacon, diced;1 tablespoon extra-virgin olive oil;2 teaspoons butter;1/4 onion, diced;2 cloves garlic, minced;salt and black pepper to taste;1/2 cup balsamic vinegar;1 1/2 pounds Brussels sprouts, trimmed and cut in half;2 cups chicken stock",2
66,Brussels Sprouts Side Dishes,Roasted Apples and Brussels Sprouts,https://www.allrecipes.com/recipe/216806/roasted-apples-and-brussels-sprouts/,15 m,20 m,35 m,Original recipe yields 6 servings,88  cals,4.6 ,12.1,0.8 ,0 ,29 ,"1 (16 ounce) package frozen Brussels sprouts;2 apples - peeled, cored, and cut into 3/4-inch chunks;2 sweet onions, cut into 3/4-inch chunks;2 tablespoons extra-virgin olive oil, or as needed;salt and ground black pepper to taste;1 pinch garlic powder to taste;zest from 1 lemon;juice from 1 lemon",3
67,Brussels Sprouts Side Dishes,Brussels Sprouts with Mushrooms,https://www.allrecipes.com/recipe/63340/brussels-sprouts-with-mushrooms/,15 m,25 m,40 m,Original recipe yields 6 servings,119  cals,10.1 ,7.3,2.5 ,25 ,472 ,"4 cups Brussels sprouts, trimmed and halved;1/2 pound whole mushrooms;5 tablespoons butter;1/2 cup chopped fresh parsley;salt and pepper to taste;fresh lemon juice",2
68,Brussels Sprouts Side Dishes,Jasmine's Brussels Sprouts,https://www.allrecipes.com/recipe/84741/jasmines-brussels-sprouts/,15 m,20 m,35 m,Original recipe yields 4 servings,369  cals,32.3 ,11.4,10.5 ,38 ,1077 ,"3 cups water;1 pound Brussels sprouts, trimmed;2 tablespoons olive oil;2 cloves garlic, minced;8 ounces pancetta bacon, diced;1 teaspoon salt;1 teaspoon ground black pepper",2
69,Brussels Sprouts Side Dishes,Brussels Sprouts in Mustard Sauce,https://www.allrecipes.com/recipe/13735/brussels-sprouts-in-mustard-sauce/,10 m,20 m,30 m,Original recipe yields 6 servings,41  cals,0.4 ,9.4,1.9 ,0 ,58 ,2 tablespoons cornstarch;1/4 cup water;1 (14.5 ounce) can chicken broth;1 pound Brussels sprouts;2 teaspoons prepared Dijon-style mustard;2 teaspoons lemon juice,3
70,Brussels Sprouts Side Dishes,Honey Dijon Brussels Sprouts,https://www.allrecipes.com/recipe/220287/honey-dijon-brussels-sprouts/,5 m,10 m,15 m,Original recipe yields 2 servings,89  cals,3.4 ,14.1,3.4 ,8 ,78 ,"10 Brussels sprouts, halved;1 1/2 teaspoons butter, melted;1 1/2 teaspoons honey;1/2 teaspoon Dijon mustard;1 pinch dried dill weed;1 pinch onion powder",4
71,Brussels Sprouts Side Dishes,Mom's Brussels Sprouts,https://www.allrecipes.com/recipe/59951/moms-brussels-sprouts/,,,,,,,,,,,,0
72,Brussels Sprouts Side Dishes,Shaved Brussels Sprouts with Bacon and Almonds,https://www.allrecipes.com/recipe/153660/shaved-brussels-sprouts-with-bacon-and-almonds/,20 m,10 m,30 m,Original recipe yields 8 servings,222  cals,12.1 ,22.2,11.1 ,14 ,232 ,"4 pounds Brussels sprouts, trimmed and thinly sliced;6 slices bacon, chopped;1/3 cup sliced almonds;2 tablespoons minced garlic;2 tablespoons red wine vinegar;salt and pepper to taste",2
73,Cabbage Side Dishes,Fabulous Fried Cabbage,https://www.allrecipes.com/recipe/100811/fabulous-fried-cabbage/,5 m,45 m,50 m,Original recipe yields 6 servings,66  cals,1.7 ,11.8,2.9 ,5 ,384 ,"2 teaspoons butter;1 (15 ounce) can chicken broth;1 head cabbage, cored and coarsely chopped;1 pinch salt and pepper to taste",1
74,Cabbage Side Dishes,Southern Fried Cabbage,https://www.allrecipes.com/recipe/73833/southern-fried-cabbage/,5 m,10 m,15 m,Original recipe yields 6 servings,189  cals,14.2 ,13.6,4.4 ,5 ,528 ,"3 slices bacon, cut into thirds;1/3 cup vegetable oil;1 teaspoon salt, or to taste;1 teaspoon ground black pepper, or to taste;1 head cabbage, cored and sliced;1 white onion, chopped;1 pinch white sugar",1
75,Cabbage Side Dishes,Creamed Cabbage,https://www.allrecipes.com/recipe/163145/creamed-cabbage/,15 m,25 m,40 m,Original recipe yields 6 servings,251  cals,20.3 ,14,5.6 ,41 ,645 ,"4 slices bacon;1/4 cup butter;1 tablespoon all-purpose flour;1 teaspoon salt;1 large head cabbage, cored and shredded;1/2 cup sour cream",2
76,Cabbage Side Dishes,Smothered Collard Greens and Cabbage,https://www.allrecipes.com/recipe/194914/smothered-collard-greens-and-cabbage/,15 m,30 m,45 m,Original recipe yields 8 servings (6 cups),179  cals,13 ,11,5.8 ,19 ,320 ,"1/2 pound bacon, chopped;1/2 large onion, chopped;5 leaves collard greens - rinsed, trimmed and chopped;salt and ground black pepper to taste;1 teaspoon greens seasoning, divided;1 head cabbage, chopped;1 pinch white sugar",2
77,Cabbage Side Dishes,Cottage Noodles and Cabbage,https://www.allrecipes.com/recipe/24358/cottage-noodles-and-cabbage/,10 m,30 m,40 m,Original recipe yields 4 servings,844  cals,38.1 ,102.3,24.9 ,8 ,646 ,"3/4 cup margarine, divided;1 medium head cabbage, cored and sliced thin;1 onion, sliced;1 (16 ounce) package uncooked spaghetti;1 cup small curd cottage cheese;1 tablespoon white sugar;salt and pepper to taste",4
78,Cabbage Side Dishes,Danish Christmas Red Cabbage,https://www.allrecipes.com/recipe/79136/danish-christmas-red-cabbage/,30 m,1 h,1 h 30 m,Original recipe yields 12 servings,144  cals,0.1 ,36.8,0.7 ,0 ,402 ,"1 small head red cabbage, cored and shredded;2 cups white sugar;2 cups white vinegar;2 teaspoons salt;3 cups water",1
